tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_ws6ckp4srd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1628164501000,False,False,r_ezo6gw0t,48723,Blue Hand Home,http://www.bluehandhome.com/,,True
bo_cet8n3e3ke,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1628097001000,False,False,r_ezqooisb,102372,Tiger Lily's Boutique,http://www.tigerlilysboutique.com/,,False
bo_bzkrt8gw7t,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627688701000,True,True,r_4w00bx4jro,38952,Pieces byjo,,Clothing Boutique,True
bo_bsg95s8sjh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627686901000,True,True,r_7wjs3alfp5,34306,Handmade by Heather,,,False
bo_j9w3m2gjc9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627686901000,True,False,r_7wjs3alfp5,22773,Handmade by Heather,,,False
bo_j8cu3mn23j,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627680301000,False,False,r_d0chgwbygz,38700,The Dolphin Shop,https://dolphinbar.com/,Gift Store,True
bo_4m8dg6jy7v,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627674601000,False,False,r_2t8lxg37,22801,Sedona South,https://sedonasouth.net,Clothing Boutique,True
bo_7cvs44fwup,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627659000000,False,False,r_5kl5elualj,342934,Cottonways,http://www.cottonways.com/,,True
bo_ur2tc2qs75,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627626301000,False,False,r_1fsf0dhp,24712,Simply Sterling & Company,http://www.simplysterlingandcompany.com/,Clothing Boutique,True
bo_9dknbxjpu7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627625400000,True,True,r_3hamiu9ipt,42940,Island Life Pass-a- Grille,http://www.islandlifepag.com/,,True
bo_u6fcq8jcx2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627625400000,False,False,r_b14qltoumt,53571,Gifted Hilton Head,http://giftedhiltonhead.com/,Gift Store,False
bo_nrj8cah3fb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627620601000,False,False,r_5kl5elualj,305725,Cottonways,http://www.cottonways.com/,,True
bo_c3t44a6edv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627618200000,True,True,r_1b5cj99a7a,22183,Bella Vita Boutique,http://Bellavitafl.com,Clothing Boutique,True
bo_5gyzn59bxg,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627618200000,False,False,r_cz6vbgzbyn,108549,Tera’s Merle Norman,,Clothing Boutique,True
bo_2hfjnkgen4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627618200000,True,True,r_acd16l5v,71086,Figgs,,Clothing Boutique,False
bo_3c3dnwfxzm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627616700000,False,False,r_1acwg7tcgp,25896,Cottage By the Creek,http://www.cottagebythecreek.com/,Clothing Boutique,True
bo_pp734e8wnv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627615201000,False,False,r_d835pihafj,28047,Green4Life,https://green4lifestore.com/,Gift Store,True
bo_ukwh5ycmvv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627602301000,True,True,r_6wkufz9e,26119,The Cleveland Museum of Art,http://clevelandmuseumofart.art/,,False
bo_s4wvjf3ws3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627599300000,False,False,r_1qo5c62fsp,27948,The Dressing Room Gifts Keepsakes & Clothing,,Gift Store,False
bo_976sxrdpa3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627599300000,False,False,r_7s4webg6,14712,Crawford Collections,,Clothing Boutique,True
bo_62xph8tczz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627588501000,True,True,r_anrql3mlwp,27143,Wisteria Boutique,http://Www.wisteriaboutiqueshop.com,Clothing Boutique,False
bo_3hpmhxz5sf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627586701000,True,True,r_1b424bfr2h,23789,Quilts Unlimited/ J. Fenton Gifts,http://www.quiltsunlimited.com/,Clothing Boutique,True
bo_6c3uab2f3n,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627582501000,True,True,r_asbomwwul1,31598,Third Addition Gifts & Toys,https://maps.google.com/?cid=14162618695060852415,Gift Store,False
bo_bahbv8rkmv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627574700000,False,False,r_9w311n5usp,273551,Haystacks,http://www.haystacks.net/,Clothing Boutique,True
bo_den479dbff,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627518900000,False,False,r_ahxmnxio,129695,Roxie K. Boutique,http://www.roxiek.com/,Clothing Boutique,True
bo_tsw87cj444,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627513500000,False,False,r_1seayscv8a,51117,Front Paige Outfitters,http://www.frontpaigeoutfitters.com/,Clothing Boutique,False
bo_ekx7sbj8cf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627512601000,False,False,r_vhws7che2c,18786,Merle Norman Cosmetic Studio,https://www.merlenorman.com/,Spa or Beauty Store,True
bo_ppwu63dryp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627510501000,True,True,r_ehugjrk6ij,35001,Amaryllis,,Clothing Boutique,False
bo_wp4crej73c,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627507500000,True,True,r_590a53i5jd,142028,evelyn & arthur,http://evelynandarthur.com/,,True
bo_2kt9e7qjew,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627503001000,False,False,r_c6hezhip6x,15117,Picket Fence Interiors & Gifts,http://www.facebook.com/picketfencenc,Gift Store,True
bo_a9bbqaubse,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627500901000,False,False,r_9xuf011h,46188,World's Window,http://www.worldswindowkc.store,Gift Store,True
bo_5ffs5jxnwk,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1627494601000,True,True,r_htv7735v6y,45995,Kinship Ecuador,,Clothing Boutique,True
bo_sdepcxj46h,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627482300000,False,False,r_d36c4a7y,54986,tami conard,http://www.tlccasuals.com/,Clothing Boutique,True
bo_7z7ahshzxb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627472401000,False,False,r_769hcyk380,84375,Niche,http://nicheatpearl.com,Clothing Boutique,True
bo_wdcaueehh7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627433700000,False,False,r_2t2w3edplc,23427,3 Daughters Jewelry,http://www.3daughtersjewelry.com/,,True
bo_8fehabnvgh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627432800000,False,False,r_a1g03799pl,25847,Native,http://www.shopnativeonline.com/,Gift Store,True
bo_h5gv8hux3e,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627431301000,False,False,r_df0o0o8s5z,43881,La Plata on Main,,Clothing Boutique,False
bo_346w8sfg5n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627430100000,False,False,r_43c9vhdt,20988,Simply Fair A Fair Trade Store,http://www.simplyfairtrade.com/,Gift Store,True
bo_feca33fmqh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627427101000,False,False,r_2a85t9n6oe,25613,Gypsy Moon l,https://gypsymoon.com/,,True
bo_2dsmnqc72c,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627426500000,False,False,r_2nxixk9i3d,45692,Eileen's of Tucson,,Clothing Boutique,True
bo_q99bjnw3ja,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627420502000,False,False,r_12fyk6d8ll,47094,Adore Boutique,http://www.boutiqueadore.com/,Clothing Boutique,True
