Brand ID,Product Category,Product Name,Is New,Product Token,Product State,Retail Price,Wholesale Price,Wholesale Promo Discount Percentage,Badge List,Brand Token,brand
b_12tpkawx,Hair Claws & Clips,Classic Peach Fuzz Tiny Hair Clip,True,p_hzzevjcpq2,FOR_SALE,8.99,4.35,0.0,NEW_BADGE,b_12tpkawx,TELETIES
b_12tpkawx,Hair Claws & Clips,Classic Peach Fuzz Small Hair Clip,True,p_c6fxw27w9t,FOR_SALE,9.99,4.8,0.0,NEW_BADGE,b_12tpkawx,TELETIES
b_12tpkawx,Hair Claws & Clips,Classic Peach Fuzz Medium Hair Clip,True,p_hjpqdtvdt4,FOR_SALE,12.99,6.25,0.0,NEW_BADGE,b_12tpkawx,TELETIES
b_12tpkawx,Hair Claws & Clips,Classic Peach Fuzz Large Hair Clip,True,p_mv4h5e87q8,FOR_SALE,14.99,7.25,0.0,NEW_BADGE,b_12tpkawx,TELETIES
b_12tpkawx,Hair Claws & Clips,Peach Fuzz Large Flat Round Clip,True,p_3p279vyt9w,FOR_SALE,14.99,7.25,0.0,NEW_BADGE,b_12tpkawx,TELETIES
b_12tpkawx,Hair Claws & Clips,Open Poolside Tiny Hair Clip,True,p_c2tav3vs6z,FOR_SALE,8.99,4.35,0.0,NEW_BADGE,b_12tpkawx,TELETIES
b_12tpkawx,Hair Claws & Clips,Open Poolside Small Hair Clip,True,p_ygv2ud49u3,FOR_SALE,9.99,4.8,0.0,NEW_BADGE,b_12tpkawx,TELETIES
b_12tpkawx,Hair Claws & Clips,Open Poolside Medium Hair Clip,True,p_demq79ngc7,FOR_SALE,12.99,6.25,0.0,NEW_BADGE,b_12tpkawx,TELETIES
b_12tpkawx,Hair Claws & Clips,Open Poolside Large Hair Clip,True,p_wyvpqm335j,FOR_SALE,14.99,7.25,0.0,NEW_BADGE,b_12tpkawx,TELETIES
b_12tpkawx,Hair Claws & Clips,Classic Poolside Tiny Hair Clip,True,p_d5kna6yhq4,FOR_SALE,8.99,4.35,0.0,NEW_BADGE,b_12tpkawx,TELETIES
b_12tpkawx,Hair Claws & Clips,Classic Poolside Small Hair Clip,True,p_5bpgyhf8df,FOR_SALE,9.99,4.8,0.0,NEW_BADGE,b_12tpkawx,TELETIES
b_12tpkawx,Hair Claws & Clips,Classic Poolside Medium Hair Clip,True,p_g75rzugtsk,FOR_SALE,12.99,6.25,0.0,NEW_BADGE,b_12tpkawx,TELETIES
b_12tpkawx,Hair Claws & Clips,Classic Poolside Large Hair Clip,True,p_g98z9emgdt,FOR_SALE,14.99,7.25,0.0,NEW_BADGE,b_12tpkawx,TELETIES
