tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_tp3aua4fq9,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1722652135000,False,False,r_b64vigmfcw,29886,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_r3ejjs7927,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1722484652000,False,False,r_5zrtdpe7,34933,ASSEMBLAGE Contemporary Craftsman Gallery,http://www.assemblageccg.com/,,True
bo_su9hx9uvak,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1722474152000,True,True,r_3ubhvfj2wm,0,Narrow Path Provision Co. LLC,http://www.narrowpathprovisionco.com/,Clothing Boutique,False
bo_4gk57jtax8,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1722376955000,False,False,r_568wovnh,64618,"CURATE by Stash \ Round Top, Texas",https://www.stash-co.com/,Clothing Boutique,True
bo_sth4csv8rj,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1722277054000,False,False,r_b64vigmfcw,105979,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_srhg84bbbv,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1722272573000,False,False,r_b64vigmfcw,91480,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_zsc2yatwj9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722269554000,True,True,r_ev2b4c2y4c,27459,At Home in Blowing Rock,http://www.athomeinblowingrock.com/,Home Decor Store,False
bo_8pyabh256b,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1722035634000,True,True,r_d0bdf698x0,571157,Mountain Home,http://www.mountainhome.net/,,False
bo_hrgq7vvtz4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1722020854000,False,False,r_fnbeyw9v6h,64886,River Oaks Framing Co LLC,http://riveroaksframing.com/,Home Decor Store,False
bo_jw2wjb264s,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1721983571000,False,False,r_b64vigmfcw,459097,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_ej4s8z3dnn,SPLIT_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1721983571000,False,False,r_b64vigmfcw,104595,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_5dfmq8uc58,SPLIT_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1721983571000,False,False,r_b64vigmfcw,16922,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_xp6seap9y5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721982071000,False,False,r_3idwdjai,145671,The Artisan's Bench,http://www.artisansbench.com/,Furniture Store,True
bo_hpxjp9thcx,SPLIT_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1721982071000,False,False,r_3idwdjai,512788,The Artisan's Bench,http://www.artisansbench.com/,Furniture Store,True
bo_mycgsv2xfv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721949671000,False,False,r_9bfyf8irh8,95125,Steamboat Art Museum,https://www.steamboatartmuseum.org/,Gift Store,True
bo_rj4vtm4nv3,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1721943071000,False,False,r_d5pwy6dpz5,116709,"Mercury Leather Works, LLC",http://www.mercuryleatherworks.com/,,True
bo_4qe3psjdbv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721882757000,True,True,r_d78dmgd778,52059,Cactusflower Boutique & Gifts,http://www.cactusflowerboutique@yahoo.com/,Clothing Boutique,True
bo_shugt58zr9,SPLIT_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1721882757000,True,True,r_d78dmgd778,158898,Cactusflower Boutique & Gifts,http://www.cactusflowerboutique@yahoo.com/,Clothing Boutique,True
bo_sqq9nf528d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721868957000,False,False,r_82bebb58,108080,Favor the Kind,http://favorthekind.com/,,True
bo_qgx7c3vwg4,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1721868657000,False,False,r_82bebb58,511120,Favor the Kind,http://favorthekind.com/,,True
bo_herhsmypz9,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1721864157000,False,False,r_6dmnh6c3,74136,Teaselwood Design,http://www.teaselwooddesign.com/,Home Decor Store,True
bo_6r2gckt8jm,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1721858757000,False,False,r_ns7a94cgdp,46713,The Crow & Cactus Company,http://crowandcactus.com,,True
bo_zb6vhy867d,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721858457000,False,False,r_ckrlm8sa,21090,CLP,http://www.clpjewelry.com,Gift Store,True
bo_5ya742njn7,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1721854257000,False,False,r_d0kqzj9b,47088,Texana Outfitters,http://texasshirts.com/,Clothing Boutique,True
bo_drz7884nya,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721847057000,False,False,r_9rus6s4t62,399256,"Roots In Santa Fe, LLC",http://rootsinsantafe.com/,Clothing Boutique,True
bo_fxuh8a29bp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721833557000,False,False,r_568wovnh,54881,"CURATE by Stash \ Round Top, Texas",https://www.stash-co.com/,Clothing Boutique,True
bo_aprhcjwqv2,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1721796046000,False,False,r_91xgljbftn,24069,Mountain Treasures LLC,http://mountainhometreasures.com/,Home Decor Store,True
bo_p6zw7dyzsk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721773363000,False,False,r_5aus7r2v8a,405536,Maverick Western Wear,,Clothing Boutique,True
bo_z9pf96feuv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721770063000,False,False,r_8io7pwl3dh,21090,"Beautiful Art Picture Framing, Inc.",http://www.beautifulartpictureframing.com/,,False
bo_aqzcbgau9f,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1721748720000,False,False,r_gsb6ghtruy,107370,Leia Fox Designs,,Clothing Boutique,True
bo_ufpu5ebxzp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721683020000,False,False,r_6tqcgnffxn,258646,Bronwen Jewelry,http://www.bronwenjewelry.com/,Gift Store,True
bo_6xynaazefw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721680165000,False,False,r_6k6uwtr24a,65904,Hi-Lonesome Boutique,http://www.hi-lonesomebv.com,Clothing Boutique,True
bo_c9hvfzbd9q,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1721673992000,False,False,r_b64vigmfcw,621558,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_8ur4dchvk7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721653892000,False,False,r_gs5pq5agru,45757,Rancho Diaz,http://ranchodiaz.com/,Home Decor Store,True
bo_5pxt4nkm68,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721623292000,False,False,r_82bebb58,202948,Favor the Kind,http://favorthekind.com/,,True
bo_8kknv7h37n,SPLIT_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721623292000,False,False,r_82bebb58,56676,Favor the Kind,http://favorthekind.com/,,True
bo_wde4nmtsem,SPLIT_ORDER,PROCESSING,FULFILLED,MARKETPLACE,1721623292000,False,False,r_82bebb58,480120,Favor the Kind,http://favorthekind.com/,,True
bo_njzsyha6uv,SPLIT_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1721623292000,False,False,r_82bebb58,116709,Favor the Kind,http://favorthekind.com/,,True
bo_2mbsn8j6rw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721316090000,False,False,r_dymwvxenlq,40505,Bar Diamond Bar Boutique & Gallery,,,True
bo_whjj3qp3sz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721259947000,False,False,r_b3878rcczz,65261,Saddletree Gallery,https://saddletreegallery.com/,,False
bo_wayjc849xs,SPLIT_ORDER,DELIVERED,FULFILLED,ELEVATE,1721259947000,False,False,r_b3878rcczz,13732,Saddletree Gallery,https://saddletreegallery.com/,,False
bo_hrqaptmry8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721259390000,False,False,r_d5pwy6dpz5,13732,"Mercury Leather Works, LLC",http://www.mercuryleatherworks.com/,,True
bo_dqpzc6damx,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1721230023000,False,False,r_6tqcgnffxn,0,Bronwen Jewelry,http://www.bronwenjewelry.com/,Gift Store,True
bo_6ad7dzfd5d,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721150018000,False,False,r_b0j3c57x6f,886209,Kemo Sabe,http://kemosabe.com/,,True
bo_d4q92jnhwf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721144018000,False,False,r_b0j3c57x6f,152026,Kemo Sabe,http://kemosabe.com/,,True
bo_2tfyre96pt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721144018000,False,False,r_b0j3c57x6f,152631,Kemo Sabe,http://kemosabe.com/,,True
bo_bntfhsgegv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720706663000,False,False,r_ns7a94cgdp,46506,The Crow & Cactus Company,http://crowandcactus.com,,True
bo_p7ejzu3rjj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720658988000,False,False,r_9w7ijpywq0,33223,Altitude Jewelry,http://altitudejewelry.com/,Gift Store,True
bo_saxj8va6j6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720564218000,False,False,r_b64vigmfcw,26400,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_4dc4544ven,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720560621000,False,False,r_82bebb58,52944,Favor the Kind,http://favorthekind.com/,,True
bo_yp7yb2d2xu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720543518000,False,False,r_82bebb58,110444,Favor the Kind,http://favorthekind.com/,,True
bo_aewq8tqwes,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1720478314000,False,False,r_82bebb58,157835,Favor the Kind,http://favorthekind.com/,,True
bo_dmty5js3mp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1720462001000,False,False,r_d5pwy6dpz5,35646,"Mercury Leather Works, LLC",http://www.mercuryleatherworks.com/,,True
bo_xggd4nymmu,SPLIT_ORDER,DELIVERED,FULFILLED,ELEVATE,1720462001000,False,False,r_d5pwy6dpz5,13732,"Mercury Leather Works, LLC",http://www.mercuryleatherworks.com/,,True
bo_vcfjpkenxs,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1720199728000,False,False,r_b0j3c57x6f,435441,Kemo Sabe,http://kemosabe.com/,,True
bo_tn273fx3sj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720114415000,False,False,r_66r8oig7,7992,Ampersand Old & New,http://Www.ampersandoldandnew.com,Home Decor Store,True
bo_p2esyddf22,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1720082163000,False,False,r_b0j3c57x6f,404549,Kemo Sabe,http://kemosabe.com/,,True
bo_qkesrcdbf6,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1720082163000,False,False,r_b0j3c57x6f,895900,Kemo Sabe,http://kemosabe.com/,,True
bo_f47krhdx8x,SPLIT_ORDER,DELIVERED,FULFILLED,ELEVATE,1720082163000,False,False,r_b0j3c57x6f,374563,Kemo Sabe,http://kemosabe.com/,,True
bo_uyd89d67x4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1720040163000,False,False,r_b0j3c57x6f,152050,Kemo Sabe,http://kemosabe.com/,,True
bo_sv2d2tueab,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1720039863000,False,False,r_b0j3c57x6f,0,Kemo Sabe,http://kemosabe.com/,,True
bo_mxq4x528zg,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1720030543000,False,False,r_9ns1jcu6,57008,Hunter + Company,http://www.hunterinterior.com/,Home Decor Store,True
bo_2btrv3tdr9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719975196000,False,False,r_8dh77vdk,326163,Alapash New Home (and Terrariums),http://www.alapash.com/,Gift Store,False
bo_gucjkgbabr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719881443000,False,False,r_9w7ijpywq0,72297,Altitude Jewelry,http://altitudejewelry.com/,Gift Store,True
bo_3e4ddmbnpm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719858343000,False,False,r_6tqcgnffxn,156973,Bronwen Jewelry,http://www.bronwenjewelry.com/,Gift Store,False
bo_5f469gymzq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719563566000,False,False,r_b64vigmfcw,545442,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_49v2f66bc9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719542266000,False,False,r_s4t87j8ber,77243,Juniper Outpost,,Home Decor Store,True
bo_xcejseeetz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719531166000,False,False,r_b64vigmfcw,83998,Merryweather,http://www.merryweather.shop,Home Decor Store,True
bo_ea9yvxj8km,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719517366000,False,False,r_67db2352,165170,Show of Hands,http://showofhandsdenver.com/,Stationery Store,True
bo_b9cb6refvg,SPLIT_ORDER,DELIVERED,FULFILLED,ELEVATE,1719517366000,False,False,r_67db2352,60845,Show of Hands,http://showofhandsdenver.com/,Stationery Store,True
bo_j38vyfvjft,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719505481000,False,False,r_82bebb58,7346,Favor the Kind,http://favorthekind.com/,,True
bo_h5b5xvehbk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719348753000,False,False,r_f7obr5ct,20032,Naked Aspen Designs,http://www.nakedaspendesigns.com/,Home Decor Store,True
bo_s8tatqwqd5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719091970000,False,False,r_zvqw5kdweu,28467,Ouachita wax and naturals,http://www.ouachitawaxandnaturals.com/,Gift Store,False
bo_unv64wu5db,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719080870000,False,False,r_ns7a94cgdp,16013,The Crow & Cactus Company,http://crowandcactus.com,,True
bo_k5e5gr5e2k,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718991828000,False,False,r_d8ui5u8yur,44004,Framing Establishment,http://www.framingestablishment.com/,Home Decor Store,False
bo_u23xheqcrp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718991528000,False,False,r_d5pwy6dpz5,82379,"Mercury Leather Works, LLC",http://www.mercuryleatherworks.com/,,True
bo_4a7rsj32fd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1718898815000,False,False,r_mbgwcdem4j,27336,Gunnison Gallery,http://www.gunnisongallery.net/,,True
bo_yzp2xbmjfj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718750462000,False,False,r_3idwdjai,13732,The Artisan's Bench,http://www.artisansbench.com/,Furniture Store,True
bo_9ut8zsx536,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718727976000,False,False,r_3idwdjai,24033,The Artisan's Bench,http://www.artisansbench.com/,Furniture Store,True
bo_nuvxe5cxu6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718314319000,False,False,r_b64vigmfcw,36046,Merryweather,http://www.merryweather.shop,Home Decor Store,True
