tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types
bo_akqvso1cuh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1620149701000,False,False,r_8l057x13y3,26637,The Local Exchange Darien,,General or Mercantile Store
bo_ehftjy9w27,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1620146401000,False,False,r_9lb3pi7st7,23850,Revival Art House,http://revivalarthouse.com/,
bo_6ye74xzdpq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1620087001000,False,False,r_5sgbd9ybmh,24716,Noladawn,http://noladawn.com,Gift Store
bo_6so028dsng,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1620084601000,False,False,r_j568thr2,87790,Tin Cottage,http://www.tincottage.com/,Gift Store
bo_bih7iperlh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1620075901000,False,False,r_aipa0n3z,27039,Mercantile 54 Trading Company,http://Www.mercantile54.com,
bo_9tjsjzw3u9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1620049501000,False,False,r_9lvpgoqet4,22515,Maven Baby,,
bo_58xs94ip2r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1620048600000,True,True,r_82iqwdvuyc,17764,The Pink Century House,https://maps.google.com/?cid=8460973487970621522,Gift Store
bo_efhoos2qh4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1620021001000,True,True,r_5s2ntx5xfc,17409,Bayous and Bluebonnets@gmail.com,http://www.bayousandbluebonnets.com/,Gift Store
bo_aayppa5lrq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1620021001000,True,True,r_5s2ntx5xfc,2445,Bayous and Bluebonnets@gmail.com,http://www.bayousandbluebonnets.com/,Gift Store
bo_b8smceypmq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1619987100000,True,True,r_6j26jyptlk,14501,Lemonades,,Clothing Boutique
bo_e4e1a1ukff,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1619987100000,True,True,r_6j26jyptlk,5988,Lemonades,,Clothing Boutique
bo_117q1hpsm4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1619834401000,False,False,r_ed5y6pqcrt,28887,Julie Wyatt's Store,,
bo_cth0v1e576,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1619806383000,False,False,r_s2kgtt8ey8,3914,Health Wise Pharmacy,,Clothing Boutique
bo_bz4dke70jj,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1619742816000,False,False,r_8y2cd0ezyj,1612,Butterfly Pie,,Kids or Toy Store
bo_53y8b2c72j,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1619733900000,True,True,r_8guzgomkmc,18723,Five Rivers. Market,http://fiveriversmarket.com/,Gift Store
bo_2ogl6u06t6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1619732400000,False,False,r_qbljb8dnj7,19024,Kudzu Interiors,http://www.kudzuinteriors.com/,General or Mercantile Store
