tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_erggwzuq3u,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713392903000,False,False,r_gqrphr5cud,30118,She's duBon Hair and Aesthetics,http://shesdubon.com/,,True
bo_99mwfmxrqp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713322734000,True,True,r_d7zevpc5c6,17503,Vintage Hustle,,Furniture Store,False
bo_qra3kbcyfr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713235276000,True,True,r_c95avs1rcn,8805,"blossom nails, llc",https://maps.google.com/?cid=6001931892199497207,Spa or Beauty Store,False
bo_rtzwzsbwzx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713217576000,False,False,r_9utd8dyake,7136,Denter,,,True
bo_prgmmzrr6u,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713210076000,False,False,r_udg27wxpks,10305,Urban Groove Hair Salon,https://maps.google.com/?cid=6016178958075164616,Clothing Boutique,False
bo_2yfx84sc3c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713190576000,False,False,r_vbnwur269r,19686,Bayou Bling with Rhea LLC,https://www.facebook.com/profile.php?id=61550645352662&mibextid=2JQ9oc,Clothing Boutique,False
bo_6emcdxbegk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713168154000,True,True,r_346fvycs4n,41696,R&E International Trading LLC,https://www.facebook.com/ecshopping222,General or Mercantile Store,True
bo_bdw2nphney,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713161254000,True,True,r_g9er3kp57f,30024,Kent General Store LLC,http://kentgeneralstore.myshopify.com/,General or Mercantile Store,False
bo_7z5f8nyhyf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712998654000,True,True,r_h92aerte48,8011,Faithfully Rockin Teas,https://linktr.ee/QuotesandRocks,,True
bo_pxjz29sy9s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712963254000,False,False,r_3nxud3b4wl,9726,DRESSED UP THREADS,http://www.dressedupthreads.com/,Clothing Boutique,False
bo_8fjpt8wyaa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712946157000,True,True,r_dvtraaw8,26455,Maryland Saddlery,http://www.marylandsaddlery.com/,,True
bo_9qyp2yendb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712890835000,False,False,r_8dsvzyfvq2,11763,McClellan,http://McClellanco.com,Home Decor Store,False
bo_vygqfd7wzr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712877635000,False,False,r_uwm3dnm7uq,10390,Lee's Rite-Way Market,https://www.leesritewaymarket.net/,,True
bo_ndmuwhfhy5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712874335000,False,False,r_k8wd85qbjd,19526,Lotus,http://shoplotuscbd.com/,,True
bo_vu26str789,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712786119000,False,False,r_440a6fjxjl,26847,ECOccasion,https://ecoccasion.com,,True
bo_gcz79gwx5b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712768420000,False,False,r_uxfba5qtv4,10127,Nature's Cupboard - Michigan City,http://naturescupboardonline.com/,Grocery or Liquor Store,True
bo_uz9bxbhq2w,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712710472000,True,True,r_j7dnctrs36,96155,Mana Foods,http://www.manafoodsmaui.com/,,True
bo_nnd3fb3grq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712692772000,False,False,r_egqigm27g8,18458,Great Basin Community Food Co-op,http://www.greatbasinfood.coop/,Grocery or Liquor Store,True
bo_ddsz8vr8fa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712684672000,False,False,r_a226cw72i3,10800,RareHues,http://www.rarehues.com/,Home Decor Store,True
bo_nc3rtes842,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712674810000,True,True,r_hu5haar35u,13588,Ada Village Pharmacy,http://www.adavillagepharmacy.com/,,True
bo_anfsjr3fyh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712648110000,False,False,r_1weg0titnx,33288,Sustainable Exchange,http://www.sustainablexchange.com/,General or Mercantile Store,True
bo_g4q6hnhjbv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712603139000,False,False,r_3bczzvdqaa,31292,Brands4les LLC,http://www.brands4les.com/,Clothing Boutique,True
bo_cy5jpvenbu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712583388000,False,False,r_907jgivwz2,10974,Nuts 'n Berries,https://www.nutsnberries.com/,Grocery or Liquor Store,False
bo_za3x7ur45f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712576488000,True,True,r_j67u5tpvhh,9127,Vida Vavoom,http://Vidavavoom.com,Clothing Boutique,False
bo_979p84by8u,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712562388000,False,False,r_ej9qsma7th,30875,Beauty Kiss Inc.,http://beautykissus.com/,,False
bo_m5p959un55,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712442688000,True,True,r_m4ucfgcn8m,12838,Tiny Rebellion,https://www.facebook.com/profile.php?id=61555848140352onth,,True
bo_9spv84n4f6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712421088000,False,False,r_bzi68b1i,31762,Beauty Organix,http://www.beautyorganix.com,,True
bo_r6cnvczx32,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712419888000,True,True,r_6crn6sbx5n,17100,Diamond D,,Spa or Beauty Store,False
bo_uz2mrutva8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712273495000,False,False,r_5gsn2xc3f6,20223,All About Herbs,http://allaboutherbs.com/,,False
bo_jv3aymth8n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712264495000,False,False,r_u2jqaawej5,11589,Whole Body Balance,,,False
bo_4p7jamfnet,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712243111000,True,True,r_247yynwftn,8844,MindfulX LLC,,,False
bo_k4dn3htrcc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712186711000,False,False,r_4swph6nckq,23011,The Front Page Beauty Bar & Barber,http://TheFrontPageBBB.com,Spa or Beauty Store,True
bo_9y25r6gwrq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712087543000,True,True,r_f0doynthke,8257,Bodak Beauty,https://maps.google.com/?cid=15000062448810167305,Spa or Beauty Store,False
bo_zx8ccxz6jn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712019508000,False,False,r_bj6mt95axd,26117,Evergreen- A Beauty & Wellness Salon LLC,,,True
bo_g9e6paxnmg,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712009308000,False,False,r_934yxcrr7q,13642,Smile Sciences,https://smilesciences.com/,,False
bo_ywhhjryudp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712002108000,False,False,r_9c6mgr9x6c,21434,"Nature Mama Body Care, LLC.",https://naturemamabodycare.com/,Spa or Beauty Store,True
bo_wcg2rjxtec,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711938196000,False,False,r_z8gq2rhatp,13645,Kind To You Botanicals,http://kindtoyoubotanicals.com/,Spa or Beauty Store,False
bo_whv4wwzqum,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1711829363000,False,False,r_hr8m5sa66f,383,Soothing Aesthetics,http://www.evokecalm.com/,Spa or Beauty Store,True
bo_mkh5caqhcn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711822396000,True,True,r_qwx29v4gw2,32570,Lloyd Creek Soap LLC,http://lloydcreeksoap.ecwid.com/,,True
bo_phxftkwpy3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711819096000,True,True,r_x2aapvq8v7,32657,rock your locs llc,http://rockyourlocs.com/,Spa or Beauty Store,True
bo_d57e29r5pw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711745596000,False,False,r_2h484s78bu,26153,Amazing Grace Salon LLC,http://amazingracesalonsout.com/,Spa or Beauty Store,False
bo_pu3usyy4ax,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711726996000,False,False,r_zx6cj5fd5q,8836,Country Journey Boutique,http://country-journey-boutique.myshopify.com/,Clothing Boutique,False
bo_p47xnxdx2n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711678396000,False,False,r_8krjnqnh,21599,Best Dressed Boutique,http://www.shopthebestdressed.com/,Clothing Boutique,False
bo_3crnmkxpna,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711658180000,True,True,r_a226cw72i3,13901,RareHues,http://www.rarehues.com/,Home Decor Store,True
bo_b4hugdce9t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711653380000,True,True,r_eur398uxqw,31957,Mend,"https://maps.google.com/?q=1040+Hawaii+Pl,+Escondido,+CA+92026,+USA&ftid=0x80db8b39539d26a9:0x14faa383ff2cf6be",Spa or Beauty Store,False
bo_cn4776w3j4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711651880000,True,True,r_42lgda6v,8202,The Massage Center and Yoga Studio,http://www.themassagecenter.org/,Spa or Beauty Store,False
bo_rexb7sc9s5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711648280000,True,True,r_ip8c263107,25817,Golden Harvest,http://goldenharvestmarket.com/,,True
bo_xwn3cj2str,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711646180000,True,True,r_9utd8dyake,8720,Denter,,,True
bo_wbzkckn7hy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711569527000,False,False,r_ncs3rgnmhw,2360,Viori Test ,,,False
bo_yjyuscb9uj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711477092000,True,True,r_9hlls78j0p,26222,Joy&James,http://www.joyandjames.com/,Gift Store,False
bo_wcqxkzrbsw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711388485000,False,False,r_bzi68b1i,55386,Beauty Organix,http://www.beautyorganix.com,,True
bo_5th7b6r777,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711238181000,False,False,r_dymhxr6rc6,16984,The Beauty Cave Salon,http://fb.me/thebeautycavesalon,Spa or Beauty Store,True
bo_ynj9ruq4fh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711163781000,False,False,r_hr8m5sa66f,8024,Soothing Aesthetics,http://www.evokecalm.com/,Spa or Beauty Store,True
bo_8xyvuxt776,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711150581000,False,False,r_uxfba5qtv4,14463,Nature's Cupboard - Michigan City,http://naturescupboardonline.com/,Grocery or Liquor Store,True
bo_ht784tvtmf,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1711149758000,False,False,r_uwm3dnm7uq,633,Lee's Rite-Way Market,https://www.leesritewaymarket.net/,,True
bo_2nwn6rb87b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711072639000,True,True,r_c1uqjs7iwr,11659,Body and Soul Retreat,http://www.bodyandsoulretreat.com/,Spa or Beauty Store,True
bo_fxx3f6cpe6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711051339000,False,False,r_x3hbcva3sp,18017,Honeycomb Hair Artistry,http://Www.honeycombhairartistry.com,Spa or Beauty Store,True
bo_g2k2cce2xr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711031917000,True,True,r_2h484s78bu,10804,Amazing Grace Salon LLC,http://amazingracesalonsout.com/,Spa or Beauty Store,True
bo_quczjb3qtj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710947136000,False,False,r_5d477bp8q5,12360,Over My Head Cancer Boutique,http://www.overmyheadboutique.com/,,True
bo_yv7ebb8wc6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710942628000,False,False,r_vk5h2rxf2v,21721,Olive and Ru LLC,"https://maps.google.com/?q=940+144th+Ave,+Wayland,+MI+49348,+USA&ftid=0x8819cb03d70fc1bf:0x4844d7645020f2f4",Spa or Beauty Store,True
bo_7shruzwnmh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710941428000,False,False,r_440a6fjxjl,49645,ECOccasion,https://ecoccasion.com,,True
bo_8uybghstrv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710904228000,False,False,r_z8gq2rhatp,16325,Kind To You Botanicals,http://kindtoyoubotanicals.com/,Spa or Beauty Store,True
bo_wn522shwst,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710886228000,False,False,r_uwm3dnm7uq,19758,Lee's Rite-Way Market,https://www.leesritewaymarket.net/,,True
bo_n6h4k9wjqs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710782312000,False,False,r_z8gq2rhatp,26208,Kind To You Botanicals,http://kindtoyoubotanicals.com/,Spa or Beauty Store,False
bo_xedqxm899r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710726512000,False,False,r_3bczzvdqaa,26063,Brands4les LLC,http://www.brands4les.com/,Clothing Boutique,False
bo_6k6jepvn82,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1710705776000,True,True,r_ty628hghmz,14444,Bonnie J Pariser,http://www.ecoloka.shop,Fitness or Yoga Studio,True
bo_czytp55buq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710604712000,False,False,r_z8gq2rhatp,29181,Kind To You Botanicals,http://kindtoyoubotanicals.com/,Spa or Beauty Store,False
bo_jn99nvw337,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710601412000,True,False,r_3hkgptnrqm,26416,Flora Gardens,http://floragardens.org/,Florist or Garden Store,True
bo_aa269hwc9k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710600512000,True,True,r_3hkgptnrqm,20848,Flora Gardens,http://floragardens.org/,Florist or Garden Store,False
bo_5akks3mwzk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710554312000,True,True,r_qy5pt2pqbu,10388,Root to crown,http://root2crownreiki.com/,,False
bo_kdqqjg4pdq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710545012000,False,False,r_nj6qhh26bx,93668,shopgrandcentral,http://shopgrandcentral.store/,General or Mercantile Store,True
bo_54ssmdp76b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710433995000,False,False,r_t7jerzjgue,11684,Brass Velvet Trading Co.,http://www.brassvelvettrading.com,Clothing Boutique,True
bo_38qc9c88ef,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710269817000,False,False,r_mddgfzaytq,20027,Made in Arizona/Sedona Unwind/Sedona Bath,https://maps.google.com/?cid=16137686259810931680,Gift Store,True
bo_vtynfwubf6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710210665000,False,False,r_nj6qhh26bx,61130,shopgrandcentral,http://shopgrandcentral.store/,General or Mercantile Store,True
bo_pw4t2d7u38,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710190865000,True,True,r_e3dl6m0edl,25364,Ribbons and Roses Unlimited,,Home Decor Store,False
bo_8rjp37zkjb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710122827000,True,True,r_uxfba5qtv4,9127,Nature's Cupboard - Michigan City,http://naturescupboardonline.com/,Grocery or Liquor Store,True
bo_wgu4ssk6kc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710110227000,True,True,r_ebz57gxneg,9807,Signal Skin Beauty Science,https://www.signalskinbeautyscience.com/,Spa or Beauty Store,False
bo_ncq79jvecs,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710060727000,False,False,r_4nza3nbec0,19237,Viva hair studio,,Spa or Beauty Store,True
bo_4dt69g6497,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709965627000,True,True,r_6q3alr8uj6,16715,abl hair,http://Www.ablhair.com,Spa or Beauty Store,False
bo_mm3wpc6bu3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709930527000,False,False,r_cthdnzt9cc,29109,Hair Innovations,https://www.facebook.com/Hair-Innovations-201750651507/,Spa or Beauty Store,True
bo_xhvbs27h6m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709924227000,False,False,r_j7kcd4kvvu,21031,Ritual Hair Boutique,http://www.vagaro.com/ritualhairboitique,Spa or Beauty Store,False
bo_szjgntk645,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709917327000,True,True,r_f24bfcwb54,22300,Contreras Christian Creations,https://contreraschristian0.wixsite.com/creations,Gift Store,True
bo_s633yqd8jp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709847750000,True,True,r_834132l9wg,16737,Genesis Herb Garden,http://genesisherbgarden.com/,,False
bo_wcyw3xtjg6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709813568000,True,True,r_x4q2u89tdq,37392,Mill Falls Marketplace,https://www.millfalls.com/the-marketplace/,Spa or Beauty Store,False
bo_v8kddmz4ck,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709783568000,True,True,r_udg27wxpks,13700,Urban Groove Hair Salon,https://maps.google.com/?cid=6016178958075164616,Clothing Boutique,False
bo_gzewbw9t4a,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709724234000,True,True,r_rsqrxhzx76,11612,Tresviri Vates Holistics,,,True
bo_yxtcg83xcf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709688780000,False,False,r_e5yu98ws7d,11085,HAIR BY HALLEE at W Salon Suites Rocklin,http://www.wsalonsuites.com/,Spa or Beauty Store,True
bo_jmvpqwryqz,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1709601676000,True,True,r_t2wjcrr024,1746,Wax Works OC,http://Waxworksoc.skincaretherapy.net,Spa or Beauty Store,True
bo_uzqjvj97pj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709544176000,False,False,r_jvd768kk5q,77522,Magnifique Salon,http://www.magnifiquesalonvt.com/,,False
bo_45tmfjbjsr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709502176000,False,False,r_9ewu6p1w40,18224,VISIONS CO.,http://www.shopvisionsco.com,Gift Store,False
bo_v4c96wej8w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709459276000,False,False,r_bzi68b1i,78649,Beauty Organix,http://www.beautyorganix.com,,True
bo_ed9fsdc3kr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709442476000,False,False,r_5ndaljyl,10990,Transformations Lash Studio & Academy,http://www.transformationslashstudio.com/,,False
bo_mdtyanp3mt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709438876000,False,False,r_6a2tczttja,17650,HB Hair Co Suites,http://Hbhaircosuite.com,Spa or Beauty Store,False
bo_3qdw8n6f6w,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709403776000,False,False,r_934yxcrr7q,12105,Smile Sciences,https://smilesciences.com/,,False
bo_vsz8b8t58e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709373776000,True,True,r_nj6qhh26bx,28747,shopgrandcentral,http://shopgrandcentral.store/,General or Mercantile Store,False
bo_4pstghtnrv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709330576000,False,False,r_c92h5vndya,31084,Creative Roots Salon,https://m.facebook.com/creativerootspasadena/,Spa or Beauty Store,True
bo_6ecefd2tm3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709252652000,True,True,r_avtr6c1f39,25905,The Wild Rose,https://maps.google.com/?cid=7386552124466823089,Gift Store,True
bo_nvcv7fyq4c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709250252000,False,False,r_zx6cj5fd5q,15993,Country Journey Boutique,http://country-journey-boutique.myshopify.com/,Clothing Boutique,False
bo_97zaygq6da,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709235249000,True,True,r_7m811en8bx,39407,Bare Beauty,http://www.barebeautyflorence.com/,Spa or Beauty Store,False
bo_jhurzhnxc6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709225983000,True,True,r_xac73zqfya,15416,Fox Muscle & Joint (Athletic Restoration),https://foxmuscleandjoint.com/,Spa or Beauty Store,False
bo_j65aw4hdrx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709221198000,False,False,r_bj6mt95axd,27403,Evergreen- A Beauty & Wellness Salon LLC,,,True
bo_v4ehfw7aep,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709156358000,True,True,r_68x6egntse,8526,Cooper Greyson LLC,http://coopergreyson.com,,False
bo_q5n6stwt5x,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1709153966000,True,True,r_zx6cj5fd5q,2096,Country Journey Boutique,http://country-journey-boutique.myshopify.com/,Clothing Boutique,True
bo_vwgd6qdc3s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709127828000,True,True,r_ty628hghmz,6703,Bonnie J Pariser,http://www.ecoloka.shop,Fitness or Yoga Studio,False
bo_gv55f489nx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709080222000,True,True,r_t2wjcrr024,10655,Wax Works OC,http://Waxworksoc.skincaretherapy.net,Spa or Beauty Store,False
bo_rtevc6amg7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709078422000,True,True,r_a86njkerj8,19603,The Salon,,Spa or Beauty Store,False
bo_z8sqymet9m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709078122000,False,False,r_b9399qdtd5,13849,Bigfork Drug,http://bigforkdrug.com/,,False
bo_deby77eaxw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709062500000,False,False,r_ep7ooj2wtd,16029,Cornucopia Natural Wellness Market,http://www.cornucopianoho.com/,,False
bo_7j9ejshhn4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708989131000,False,False,r_vbnwur269r,9017,Bayou Bling with Rhea LLC,https://www.facebook.com/profile.php?id=61550645352662&mibextid=2JQ9oc,Clothing Boutique,False
bo_xs3ad56gt9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708987631000,False,False,r_3tpub9u7p2,34130,Clintonville Natural Foods,http://www.facebook.com/clintonvillenaturalfoods/,Grocery or Liquor Store,False
bo_fmw5y7cgdc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708979231000,False,False,r_934yxcrr7q,10348,Smile Sciences,https://smilesciences.com/,,False
bo_xwjm3xdma3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708966380000,True,True,r_8eqd5uus4x,13233,Dolly James Boutique,https://m.facebook.com/groups/251114391978063/,Clothing Boutique,False
bo_mxrtfqz6ny,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708962480000,False,False,r_ynf64v78v7,18144,DeJardin Health and Beauty,http://dejardinhealthandbeauty.com/,Spa or Beauty Store,True
bo_buwymjcqf3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708903380000,False,False,r_zywc7a9j9c,11295,Salon Paradiso,https://maps.google.com/?cid=7716634496709201826,Spa or Beauty Store,True
bo_yc55y3xbsb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708869480000,False,False,r_4nvav6yby5,11953,Bella Vita Salon,,Spa or Beauty Store,True
bo_fh66w4sk4y,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708783080000,True,True,r_ddhygybc2k,23687,BaliAyu,,,False
bo_ac8jtzwckp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708771680000,True,True,r_y4wa3tdzd5,19372,Luxe Hair Lounge & Day Spa,http://lulume.com/,Spa or Beauty Store,False
bo_wgdsna8usc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708704029000,True,True,r_ukke4fwpff,13634,Copper Poppy,,Gift Store,False
bo_x886njjqdh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708692455000,False,False,r_nhjnub2fzn,28062,Harmony Salon,https://harmonysalonhelena.com/,Spa or Beauty Store,True
bo_zagasde7rh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708615966000,True,True,r_1smwnw9pl5,9120,Lona Mae's,http://www.lonamaes.com/,Gift Store,False
bo_aa85x5gkat,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708581766000,True,True,r_zx6cj5fd5q,17885,Country Journey Boutique,http://country-journey-boutique.myshopify.com/,Clothing Boutique,False
bo_y5cw6qwqqt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708551766000,True,True,r_sy9nguexn4,14095,Little Rituals - Island Apothecary,https://maps.google.com/?cid=12584336482151011819,,False
bo_qwepjzmp2r,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708549066000,False,False,r_934yxcrr7q,11998,Smile Sciences,https://smilesciences.com/,,False
bo_n2rkm7mnaa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708366106000,False,False,r_ej9qsma7th,70270,Beauty Kiss Inc.,http://beautykissus.com/,,False
bo_5m4bjraz2n,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1708261830000,True,True,r_n348v52ug2,1994,A+ Salón,,,True
bo_v3rbmst8q7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708212806000,False,False,r_71vb502tez,19605,Elevate Hair Studio,https://elevatehairstudio.business.site/?utm_source=gmb&utm_medium=referral,Spa or Beauty Store,False
bo_jujtghqa98,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708190006000,False,False,r_2axqas7n3g,9513,HAIRY SITUATION,http://hairysituationbeauty.com/,Spa or Beauty Store,False
bo_npfcb89ec4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708110206000,False,False,r_era229yqkw,11324,DYHair,,Spa or Beauty Store,True
bo_6m89r7ajrq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707959079000,False,False,r_egqigm27g8,13997,Great Basin Community Food Co-op,http://www.greatbasinfood.coop/,Grocery or Liquor Store,True
bo_3ewfhzj7bz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707945772000,False,False,r_5mmx6nefpz,12466,Natural Link,https://maps.google.com/?cid=1275466289596125701,Spa or Beauty Store,False
bo_vnnu4n8nzn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707853977000,False,False,r_516fqlri,12738,Fresh Aire Spa,http://www.FreshAireSpa.com,Spa or Beauty Store,False
bo_4fe6hzntnn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707840478000,False,False,r_bzi68b1i,34007,Beauty Organix,http://www.beautyorganix.com,,True
bo_cwzgs5k9bc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707802078000,False,False,r_9zbca253bv,8188,SOLO,https://www.instagram.com/solo_winters_ca?igsh=YTQwZjQ0NmI0OA==,Gift Store,False
