tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_kuhxm4fjma,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722826735000,False,False,r_ukqbgu9d9d,21275,Bee Waxed Cosmetics,http://www.beewaxedcosmetics.com/,Spa or Beauty Store,False
bo_crwmuu7zrg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722826135000,False,False,r_rse25vz4hn,214778,Sitka Mercantile LLC,,Home Decor Store,True
bo_44rb439fed,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722787435000,True,True,r_xcfnhb5das,35763,Granny B’s Holiday Depot,http://grannybsholidaydepot.com/,Home Decor Store,False
bo_gy8a8hwtt7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722736435000,False,False,r_9afsdhfueh,23210,Southern Grace Boutique,https://maps.google.com/?cid=11910551591570316817,Clothing Boutique,False
bo_5fqq5sngbv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722713935000,True,True,r_3q87ab25kg,25004,Advanced Energy Center,http://www.advancedenergycenternorman.com/,Spa or Beauty Store,False
bo_98t8umbczy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722713035000,False,False,r_3n9bgzjtha,17120,Down & Quilt Shop,http://www.downandquilt.com/,Home Decor Store,False
bo_rj7e5ga6bu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722698335000,True,True,r_hxz59xwawt,33557,Paul Smith's College,https://www.paulsmiths.edu/,,False
bo_95xfxcrh5f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722648535000,False,False,r_scvahsd3p7,36219,Marty’s Real Wood Furniture and Home Decor,,,False
bo_2c2yafmx5q,REPLACE_DAMAGED_OR_MISSING_ITEMS,CANCELED,CANCELED,ELEVATE,1722628967000,False,False,r_wy3c2j6ymk,5278,GailGray Home,http://www.gailgrayhome.com/,Home Decor Store,True
bo_mdf5brbcpv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722628735000,False,False,r_ak8jt5w5we,17876,Two Trees bed & bath,http://www.twotreesbnb.com,,False
bo_k3rnt4z9at,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722625135000,True,True,r_7520el9ble,87593,Skin Solutions Day Spa,https://maps.google.com/?cid=2225889489164643701,Clothing Boutique,False
bo_pfnvw3w2bp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722621835000,True,True,r_qs7z8tuvkj,45244,Cloud and Feather,http://www.cloudandfeather.com/,,False
bo_az5f7r2efj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722607099000,True,True,r_xbvx5sezan,37300,Plume Studio,http://plumestudio.com/,Spa or Beauty Store,False
bo_s77gg8x3xe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722565699000,True,True,r_fsr43t3g5x,24584,Hyre & Company,http://www.hyreandcompany.com,Spa or Beauty Store,False
bo_edtbx8v5rf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1722545899000,False,False,r_45napww07f,21962,K&A Coastal Design,https://maps.google.com/?cid=11085197794378436636,Home Decor Store,False
bo_ezrf3trrbk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722542299000,False,False,r_ch4yffms29,26022,Black Mountain Home & Accents,http://www.blackmountainquilts.net/,,False
bo_ury9mx9chp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722464852000,False,False,r_dra8voqm6r,69958,Country Connections,http://www.countryconnectionsva.com/,Home Decor Store,False
bo_mhvm6esgra,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722453152000,True,True,r_72xpltcogy,42033,Holmes Stationers & Gifts,http://www.holmesstationers.com/,Gift Store,False
bo_ppc6hcyhj4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722452252000,True,True,r_1mppf01s,51808,Magnolia House of Furniture,https://www.mymagnoliahouse.com/,Furniture Store,False
bo_85bksqhvp8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722437552000,True,True,r_6etyt2n3xh,29061,Sea level Designs,http://sealeveldesigns.com/,,False
bo_zy5au7mv58,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722372155000,True,True,r_uu6jb4zcyd,21224,Linen & James,http://shoplinenandjames.com/,Home Decor Store,False
bo_7svvvfzc42,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722360155000,True,True,r_8swz46cwys,82108,Rustic Furniture Depot,https://www.rusticfurnituredepot.com/,,False
bo_p4skabh4zt,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1722341554000,True,True,r_1dsneh0xif,24195,Calabash Trading,https://www.facebook.com/coastalshopping,,False
bo_5asyn2tpzp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722309754000,True,True,r_4n3wayr56k,58873,Pick It Fence,http://www.pickitfence.com/,Home Decor Store,False
bo_mdkjkjg97m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722307654000,True,True,r_dra8voqm6r,62362,Country Connections,http://www.countryconnectionsva.com/,Home Decor Store,False
bo_amu4373y68,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722286500000,True,True,r_h44nqkdtdf,37909,St. Elizabeth Gift Shop,http://saintelizabethonline.org/,,True
bo_d8ap8gvvxg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722281974000,False,False,r_bqt0zy43,19886,The Lacy,,Home Decor Store,False
bo_t5mbt922x6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722277054000,True,True,r_7pejmq53,25232,Eco Chic Boutique,http://www.iloveecochic.com/,Home Decor Store,False
bo_uexb2nr8dj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722208654000,True,True,r_bmp4r9c4hv,45315,Beauty in the making,http://www.beautyinthemaking.com/,Home Decor Store,False
bo_t9j2feec93,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1722049354000,False,False,r_43s36mb6sj,22831,Texture and Tuft,http://www.textureandtuft.com/,Home Decor Store,False
bo_jjmr6t85n6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721964671000,True,True,r_9sgqlv4hic,34045,Fox Place,,,False
bo_s9tyxh67a4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721954171000,False,False,r_38iv6bec,202639,Home Sweet Home,http://hshhomefashions.com/,,False
bo_3xmumdeddw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721950571000,False,False,r_c2esyvku,733627,Celadon Home,http://celadonathome.com/,,False
bo_5d6wjrvm7m,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1721945771000,True,True,r_95f0h57u,46831,Dockside Mart,http://www.docksidemart.com/,General or Mercantile Store,False
bo_fabvq2v363,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721937671000,True,True,r_euivh820on,27728,Sleep Central,http://www.yourbeddingheadquarters.com/,Furniture Store,False
bo_f4z9b9ue42,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721933471000,False,False,r_7gsz4qfgg4,224209,LeRoux Kitchen,http://www.lerouxkitchen.com,,False
bo_vhsj6jbc8y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721926271000,False,False,r_atv2ebrz,100968,Modern Beach House,http://www.modernbeachhouse.co/,,False
bo_phr4sy4kh7,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1721925971000,True,True,r_k426tetv8n,19345,Madison Home Decor and Boutique,http://www.madisonestategallery.com/,Home Decor Store,False
bo_mjnpg66rqm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721883957000,False,False,r_esdunu32rr,65471,Victorian Values,https://maps.google.com/?cid=11899296909917214706,Home Decor Store,False
bo_auqcd399rf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721881257000,True,True,r_9ezbpof0r4,213184,Coastal Fine Furniture,http://www.coastalfinefurniture.com/,Home Decor Store,False
bo_mbubjtheqb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721877957000,False,False,r_1tjtl0cxwj,92509,Bronzed & Blessed Boutique & Tanning,https://maps.google.com/?cid=3172118019263889353,Clothing Boutique,False
bo_ngverrxax9,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1721858757000,True,True,r_cak76nrs,27495,Holistic Habitat,http://holistichabitatclt.com,Home Decor Store,False
bo_t79m79bn3j,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721852457000,True,True,r_8m4vxcl4,26587,I go tokyo LLC,https://www.igotokyostore.com/,,False
bo_we9kp6ds4p,REPLACE_DAMAGED_OR_MISSING_ITEMS,CANCELED,CANCELED,ELEVATE,1721849355000,True,True,r_8mxmdbrgfs,2382,Genevieve Bond Gifts,http://www.genevievebond.com/,,True
bo_tf52v7r84b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721842257000,False,False,r_45f9hp9y4j,133940,Cornucopia,,Home Decor Store,False
bo_x94mbrwcfb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721842257000,False,False,r_div3wlv0,44096,Coastal Supply Co.,http://www.coastalsupplyshop.com,Gift Store,False
bo_6wm6vhenm2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721837457000,True,True,r_brmxigp4qm,22575,Blue Star Trading Co,https://bluestartrading.com/,,False
bo_52m5gde5v3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721795446000,True,True,r_p7eewcgnh7,21141,Catalina Museum for Art & History,http://www.catalinamuseum.org/,Bookstore,False
bo_23vtrkfgdw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721784946000,False,False,r_5ombinvs0k,45653,CanaBee Baby (Markham),http://www.canabeebaby.com/,,False
bo_xfqd29xyzx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721768863000,False,False,r_g4e9fdmdns,14732,Cody Road Trading Post,,,False
bo_bnsrm7srca,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721760126000,True,True,r_jehsfgdqpz,22985,Yankee Wool Works,http://www.Yankeewoolworks.com,,False
bo_znquc23h6f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721758626000,True,True,r_uzqmtjcy74,42989,The Gingerbread House,http://www.gingerbreadhouse.com/,Cafe or Restaurant,False
bo_rwrws6sq9w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721755026000,True,True,r_66su76vjxh,26207,Sweet Elizabeth Jane,http://www.sweetelizabethjane.com/,,False
bo_eq8u8ted7d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721702820000,True,True,r_etxk38hrvt,51715,Paisley's Paws and Prints,,Pet Store,False
bo_ucyxx25xw2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721691720000,True,True,r_8w8cjdzajq,56870,Soil and Stems at White Trail Flower Farm,http://www.whitetrailjupiter.com,Florist or Garden Store,False
bo_4pw5m45u6k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721688120000,True,True,r_6bykwqt2rm,41916,Ithaca Lights,https://www.ithacalights.com/,,False
bo_zp9wb6x77v,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721666492000,False,False,r_wy3c2j6ymk,61013,GailGray Home,http://www.gailgrayhome.com/,Home Decor Store,False
bo_e4ntsm2sbm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721658092000,True,True,r_bhrdqnmx90,22108,Family Style Design Co.,,,False
bo_2sk5m28fdq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721654792000,False,False,r_5wsat103,48992,Utilities Home Store,http://Www.Utilitieshome.com,General or Mercantile Store,False
bo_6tnu5b6p2r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721625392000,False,False,r_ycrh4x9pc3,82837,Gathered Home,http://www.gatheredhome.co/,,False
bo_n67jd5j9pc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721615192000,False,False,r_tjc767dk9s,26370,Cape May Linen,http://www.capemaylinen.com,Home Decor Store,False
bo_ew6s645y3a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721526092000,False,False,r_3n9bgzjtha,26045,Down & Quilt Shop,http://www.downandquilt.com/,Home Decor Store,False
bo_3fpf457qa6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721497892000,False,False,r_rse25vz4hn,104648,Sitka Mercantile LLC,,Home Decor Store,True
bo_d2tymyadp5,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1721487692000,True,False,r_fwbs6c4773,20345,Charlotte Henry Design,http://www.charlottehenrydesign.com/,Home Decor Store,False
bo_mjv4n8r5fd,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1721484092000,True,False,r_fwbs6c4773,36645,Charlotte Henry Design,http://www.charlottehenrydesign.com/,Home Decor Store,False
bo_3uc89mbu3c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721479292000,True,True,r_fwbs6c4773,125295,Charlotte Henry Design,http://www.charlottehenrydesign.com/,Home Decor Store,False
bo_gdbsrtnxdc,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1721443592000,True,False,r_54hp9nvq8t,22383,The Christmas Nest,http://www.thechristmasnest.com.au,Home Decor Store,False
bo_yd827p5p8c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721441492000,True,True,r_54hp9nvq8t,63763,The Christmas Nest,http://www.thechristmasnest.com.au,Home Decor Store,False
bo_5v2wtbpwsz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721414492000,False,False,r_awbvs03kv2,167400,Madison & Co. Home Decor,http://www.madisondecor.com/,Home Decor Store,False
bo_xea4wk6b2c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721413805000,False,False,r_97wakt030j,33087,Mowad Designs,,Furniture Store,False
bo_c52hgvx2n8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721350251000,False,False,r_gwyh24sm2s,22565,Doodlebug Kidz,https://www.doodlebugkidz.com/,,False
bo_9f3n87u4cy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721321151000,False,False,r_2t4aa7yaiw,37947,The Willow Tree,https://www.facebook.com/thewillowtreemi,,False
bo_pq7s8sfyjz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721318490000,True,True,r_4x65dv6zns,32086,Growing Miracles,http://www.andreablindt.com/,Spa or Beauty Store,False
bo_xztkxnjyfc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1721302890000,True,True,r_45napww07f,30604,K&A Coastal Design,https://maps.google.com/?cid=11085197794378436636,Home Decor Store,False
bo_mv4vwtw9zn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721247390000,True,True,r_1901b3hz,75107,Shine Design Home,http://shinedesignhome.com/,,False
bo_28dk9yhk9a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721232423000,True,True,r_shy85ngrhg,37637,Winged Star Boutique,http://shopwingedstar.com/,Clothing Boutique,False
bo_a3us9vs64x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721227323000,False,False,r_kkusb4kbfb,27830,MillTown Bath & Candle Company,http://www.milltownbathandcandle.com/,Home Decor Store,False
bo_49utqcz87g,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721187423000,True,True,r_92xitkdv8o,49869,The Copper Lantern,http://copperlanternonline.com/,Home Decor Store,False
bo_mevdbdnus8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721011169000,True,True,r_ukqbgu9d9d,28200,Bee Waxed Cosmetics,http://www.beewaxedcosmetics.com/,Spa or Beauty Store,False
bo_bxpztzjzzt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1721006969000,False,False,r_2lah38gue1,16311,Brown & Hopkins Country Store,http://www.shopbrownandhopkins.com/,Home Decor Store,False
bo_xnqt3mpchp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720997069000,True,True,r_2cbeov3lkw,38666,Element,http://www.leahjohnsonart.com,Home Decor Store,True
bo_424ezfeywh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1720921769000,True,True,r_8mxmdbrgfs,41466,Genevieve Bond Gifts,http://www.genevievebond.com/,,False
bo_z35azccrbx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720899869000,False,False,r_scvahsd3p7,41046,Marty’s Real Wood Furniture and Home Decor,,,False
bo_xt3gnn9r8h,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720898369000,False,False,r_8tkb10qj,31929,Seaglass Home,,Home Decor Store,False
bo_g6hg5fc9dw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720886669000,True,True,r_c0aojv61ax,36226,Guthrie Interiors : MHC,http://guthrieinteriors.com/,Furniture Store,False
bo_m2hn3u6bzg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720817969000,False,False,r_ct4eo06i3s,144674,PIN IT CO.,,Home Decor Store,False
bo_vttybg2uqe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720786026000,False,False,r_24xcgdjyr7,33633,Arts & Kardz Inc,http://artsandkardz.com/,Gift Store,False
bo_axvsrvvam2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720577118000,False,False,r_gv9uysdqxx,13988,Palomino Lifestyle Co.,http://www.andreawinteriordesign.com/,Clothing Boutique,False
bo_22feen9d97,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1720554018000,True,True,r_38iv6bec,65012,Home Sweet Home,http://hshhomefashions.com/,,False
bo_zmb2b4ybt5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720547118000,False,False,r_64xy2xcphj,57553,Tags Hardware,http://www.acehardware.com/store-details/16390,Gift Store,False
bo_nduvjn8uws,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720470814000,False,False,r_jhwwm94kja,77895,Finders Keepers,http://fkconsign.com/,Clothing Boutique,False
bo_ruyr2bdwfq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720465414000,False,False,r_dcixz80wfl,25651,Renco Ace Hardware,https://www.rencohardware.com/,,False
bo_jt3cf2fbqc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1720454501000,False,False,r_2t4aa7yaiw,60268,The Willow Tree,https://www.facebook.com/thewillowtreemi,,False
bo_vqd25vpph6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720410815000,True,True,r_b46hnnq9bx,51945,Lasting Impressions Gifts,https://maps.google.com/?cid=7077938503167921793,Home Decor Store,False
bo_txb86gbvd7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720380215000,False,False,r_4bgxug3d4n,92067,Cozy Coastal Consignment,http://www.cozycoastalconsignment.com,Furniture Store,False
bo_tqd2ggm645,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720301915000,False,False,r_bbsa34a6ic,70464,LIlly & Grace,http://lillyandgrace.com,Home Decor Store,False
bo_4urm2w679q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720217615000,False,False,r_1cgx613o,26717,The Little Yellow Bench Company,http://thelittleyellowbenchcompany.com,Gift Store,False
bo_dxj6mmdvpy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1720095963000,False,False,r_tjc767dk9s,94967,Cape May Linen,http://www.capemaylinen.com,Home Decor Store,False
bo_tmjxxp76fd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719944296000,False,False,r_bw3e71kgv7,77851,Eastern NC Crawfish Farm,http://easternnccrawfish.com/,Gift Store,False
bo_p6xc5fwe8x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719891043000,True,True,r_7nqtp4m09h,86470,Dyer Drug Co,http://Dyerdrugky@live.com/,Gift Store,False
bo_juy9apdhzh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719849259000,False,False,r_2t4aa7yaiw,40982,The Willow Tree,https://www.facebook.com/thewillowtreemi,,False
bo_hypd286c3p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719713359000,True,True,r_d8vu9npgbj,107365,Blackbull Native store,http://www.facebook.com/alaskanwholeleaf,Grocery or Liquor Store,False
