tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types
bo_tysxd82y4v,NEW_ORDER,BRAND_CONTACTED,NEW,MARKETPLACE,1715732306000,False,False,r_7ml3sf12o9,37690,Global Eye Shop & Studio,,
bo_2zfdadgtj3,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1715713406000,False,False,r_m94upj3h60,53650,ANTHEM,https://anthemsf.online/,Home Decor Store
bo_3nbch25yz3,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1715646839000,False,False,r_m94upj3h60,35692,ANTHEM,https://anthemsf.online/,Home Decor Store
bo_uv8xadk9yt,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1715624092000,False,False,r_58ayhi50,78362,Black Parrot,http://www.blackparrotmaine.com/,Clothing Boutique
bo_7pem7axwgt,BACKORDER,BACKORDERED,UNFULFILLED,MARKETPLACE,1715624092000,False,False,r_58ayhi50,18601,Black Parrot,http://www.blackparrotmaine.com/,Clothing Boutique
bo_9qarpt4j95,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1715622292000,False,False,r_pyrmcc979v,37575,Lavender Restyle Market,https://www.lavenderrestylemarket.com/,Home Decor Store
bo_rs9mu8p2ug,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1715614076000,False,False,r_52mxq65qrq,127572,Graze Garden and Home,http://www.grazeliving.com/,Florist or Garden Store
bo_4xuzgvbty7,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1715613485000,False,False,r_24ozh9lw,110648,PRIZE,http://www.prizeshoppe.com,Gift Store
bo_w483xx8s33,BACKORDER,BACKORDERED,UNFULFILLED,ELEVATE,1715613485000,False,False,r_24ozh9lw,10804,PRIZE,http://www.prizeshoppe.com,Gift Store
bo_j5xrfff62d,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1715611685000,False,False,r_a4yyhtwrce,52381,The Iron Grate,,Home Decor Store
bo_m53hnkxuja,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1715552585000,True,True,r_1q19kryuc9,21318,Taylor’d Home,,Home Decor Store
bo_g5vznt2sd4,BACKORDER,BACKORDERED,UNFULFILLED,MARKETPLACE,1715552585000,True,True,r_1q19kryuc9,1905,Taylor’d Home,,Home Decor Store
bo_h6n4mhehp9,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1715386985000,True,True,r_ah5jfrnkr7,33935,Anthem Inteiors,https://anthemsf.online/,Home Decor Store
bo_zzzv5bgu8j,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1715375585000,False,False,r_52mxq65qrq,0,Graze Garden and Home,http://www.grazeliving.com/,Florist or Garden Store
bo_by492tdjxk,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1715375585000,False,False,r_52mxq65qrq,0,Graze Garden and Home,http://www.grazeliving.com/,Florist or Garden Store
bo_zn92mpeaxx,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1715358738000,False,False,r_dsqwlb4w4p,89533,Home + Home,,
bo_p4bpyhbk6g,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1715227117000,False,False,r_edb2wl7xd7,55163,MILL HOUSE GOODS,http://millhousegoods.com,Home Decor Store
bo_za72527r2m,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1715209117000,False,False,r_4rpsoa97,81222,Candle Delirium,http://www.candledelirium.com/,Home Decor Store
bo_3gfmgntaz2,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1715196817000,False,False,r_7h0ni5cwmi,29836,Emily Joubert,http://www.emilyjoubert.com/,
bo_qd4pndbjwu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1715180979000,False,False,r_d2z7f4nq4b,118140,The Iron Gate,http://theirongateonline.net/,Home Decor Store
bo_2xcy6vx5tb,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1715036678000,False,False,r_3x9pkc3497,29988,Canteen Shoppe,http://Www.canteenshoppe.com,Home Decor Store
bo_ad8mgbmyaj,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1715035178000,False,False,r_s6dbbbz9xz,97295,Maison Inc.,http://maisoninc.com/,Home Decor Store
bo_mh6q7swwqs,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1715030678000,False,False,r_afpfb9j7,151876,Jupiter Row,https://jupiterrow.com,General or Mercantile Store
bo_n3g2q6ayhy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1715027978000,False,False,r_5tq6fycxd3,45542,La Petite Maison Antiques,https://www.shoplpm.com/,Home Decor Store
bo_2t3cs3kn4m,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1714966256000,False,False,r_cm940srq,5116,Cultiverre LLC,http://cultiverre.com,General or Mercantile Store
bo_tymbz8948u,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1714932183000,False,False,r_cdxdnr1v,91541,Fleur De Lys,http://www.shopfleurdelys.com/,Gift Store
bo_shj2xnzmpn,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1714867983000,False,False,r_443d0dda,37466,MADE,http://www.madejacksonhole.com/,Gift Store
bo_thf47maxtb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714748554000,True,True,r_vnppd44djs,32194,De Sanchez Day Spa and Salon,http://desanchez.com/,Spa or Beauty Store
bo_g9hwce2v8c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714683454000,False,False,r_z5c4epruga,27987,French N. 75 Maison,https://www.facebook.com/caroline.loringschuster?mibextid=LQQJ4d,
bo_r5bme8hp6m,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1714593625000,False,False,r_7cvitf4lgn,85315,Toadflax Inc Walnut St,http://www.toadflax.com/,Florist or Garden Store
bo_mwtvrg39wg,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1714497932000,False,False,r_2foyne27,46528,folly 101,https://maps.google.com/?cid=15942317730417093295,
bo_eu3f6pa5ua,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1714489832000,False,False,r_4jzdc95d7b,65072,Elizabeth Grace Home,http://www.elizabethgracehome.com/,Home Decor Store
bo_gpxgmcquah,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714451732000,False,False,r_fspej4avza,31055,Lulumae,http://www.lulumae.com,Gift Store
bo_srryn2zmyq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1714432832000,False,False,r_pyrmcc979v,47865,Lavender Restyle Market,https://www.lavenderrestylemarket.com/,Home Decor Store
bo_sxemz5yxtb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1714424732000,False,False,r_6gqnslk0iv,89732,Summer Vine,https://maps.google.com/?cid=6682233453883247222,Home Decor Store
bo_7udsv3jmmp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714413194000,False,False,r_7v02yp2l,33880,H2o Closet,https://maps.google.com/?cid=6891299322838420954,
bo_jeyqygymf8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714338794000,False,False,r_c3rg1gy4,33602,Splash,http://www.splashkitchens.com,
bo_mx56wgena4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714326494000,True,True,r_eajzpk3e7q,45119,Terra Vite North Fork Winery & Vineyard,http://www.terravitevineyard.com/,
bo_8a77gxz6a4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714235294000,False,False,r_egesevxx9i,30544,Marguerite's Conceits,http://margueritesconceits.weebly.com/,Gift Store
bo_ux9dfzcxrq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714220594000,False,False,r_9qapnlxajk,33324,thistle hill,http://www.shopthistlehill.com/,Clothing Boutique
bo_v5gq2mfyd9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714163894000,True,True,r_b0eucows1k,57042,Trove,http://trovebattleground.com/,Home Decor Store
bo_5nffbn3mm4,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1714156913000,False,False,r_ezt47vebwx,1239,"Flora & Foglia, Inc.",,Home Decor Store
bo_69c2zuwsug,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1714152269000,False,False,r_baysofrcpd,49564,Fête Among the Flowers,,Florist or Garden Store
bo_5hjuhtwsc7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714077242000,False,False,r_76exzilm6n,46002,White House Home,https://maps.google.com/?cid=2712829221768449752,Home Decor Store
bo_ak253z3dkz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1714071015000,False,False,r_ggnktn4r,28701,White Flower Farmhouse,https://maps.google.com/?cid=7409977641832436688,General or Mercantile Store
bo_g6btvr9tb8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1714063816000,False,False,r_dj7tk890y8,39426,Pear Tree Design & Antiques,http://www.peartreedesignantiques.com/,
bo_7tk9q4tetp,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1713811993000,True,True,r_baysofrcpd,1824,Fête Among the Flowers,,Florist or Garden Store
bo_q8d6kb9cw5,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1713806938000,True,True,r_baysofrcpd,897,Fête Among the Flowers,,Florist or Garden Store
bo_23dprq7mge,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1713744008000,False,False,r_m94upj3h60,75156,ANTHEM,https://anthemsf.online/,Home Decor Store
bo_6kv76rjhwg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713652508000,False,False,r_8ohia55vpz,34296,INDIEHOUSE modern fragrance bar,https://indiehousefragrances.com/,
bo_877zxsv4mk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1713579908000,False,False,r_m94upj3h60,91672,ANTHEM,https://anthemsf.online/,Home Decor Store
bo_seb4enf2bn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713515183000,False,False,r_33jdy921lb,34296,Flaura Designs,http://flauradesigns.com/,Florist or Garden Store
bo_7sbzjf4btb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1713476783000,False,False,r_d2z7f4nq4b,48501,The Iron Gate,http://theirongateonline.net/,Home Decor Store
bo_qyr5dq9nq2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1713472994000,False,False,r_m94upj3h60,115050,ANTHEM,https://anthemsf.online/,Home Decor Store
bo_j7pa2d3d3b,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1713463394000,True,True,r_86hfymedbs,0,High Country Cottage,,Home Decor Store
bo_vygqejeke3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1713445403000,False,False,r_32janeff,40872,TA Lorton,http://www.talorton.com/,
bo_k72zmszgjk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1713389903000,False,False,r_329zbnwjxu,51316,Harney and Sons: THE STORE,http://harney.com,Gift Store
bo_ajfzaat9bw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1713284934000,False,False,r_b353qslbmb,110337,posh,http://www.poshchicago.com/,Gift Store
bo_t6qcbh7js8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1713218176000,False,False,r_cm940srq,30291,Cultiverre LLC,http://cultiverre.com,General or Mercantile Store
bo_xwq6653wec,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1713146254000,False,False,r_cd63575e,100517,Write For You,http://www.writeforyoudc.com/,
bo_5mtsc79qyb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712964154000,False,False,r_93p982fw,36048,Daylily Floral in Cascade,https://daylilyfloral.com/,Clothing Boutique
bo_kjva3tr2r9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712819719000,True,True,r_baysofrcpd,345388,Fête Among the Flowers,,Florist or Garden Store
bo_48z29467su,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712793319000,False,False,r_8v4p0rtq1v,34325,Misto Lino,http://www.mistolino.com/,
bo_mecyme8a4t,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712786119000,False,False,r_jh6d9nhsjl,36467,GJ Rhodes Gift & Home,http://www.gjrhodes.com/,
bo_szmssrgjpr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712774119000,False,False,r_ezt47vebwx,141554,"Flora & Foglia, Inc.",,Home Decor Store
bo_v7dk6p3qvx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712722772000,True,True,r_utynz3abxp,119653,Skin Care For Gents,http://skincareforgents.com/,
bo_5uayvem39z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712679272000,False,False,r_3nv37nmo,100708,Sophie's Shoppe,http://www.sophiesshoppe.com,Home Decor Store
bo_3byat3fst2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712625010000,False,False,r_4fhpqqdlqq,80964,B Home,http://www.shopbhome.com,Home Decor Store
bo_a5dwxtvw5x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712614839000,False,False,r_6hg21rcxlr,31101,Cailini Coastal,http://www.cailinicoastal.com,Home Decor Store
bo_afawjruu2z,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712344989000,False,False,r_f4jbf0p941,199168,Napa Valley Vintage Home,http://vintagehomenapavalley.com,Home Decor Store
bo_6fydmehegb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1712259695000,False,False,r_6hixnh58,93218,Upstairs at Pierre Lafond,http://shopupstairs.com,Home Decor Store
bo_j59qdfct5r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712237711000,False,False,r_bntrd36o,55560,exit nineteen,http://www.exitnineteen.com/,Home Decor Store
bo_6ene9schhm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712194211000,True,True,r_eo55y7h6ue,47481,Topps Bakery at Bronxville,http://toppsbronxville.com/,Cafe or Restaurant
bo_spqrcpeb6u,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1712175311000,True,True,r_pgmw9ah7hr,0,Casal's de' Spa & Salon - Canfield,http://casalsspa.com/,Spa or Beauty Store
bo_8s4vje29me,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1712102843000,False,False,r_thg8rcwsbd,28544,Haus Elise,,Home Decor Store
bo_nrqrmpep74,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711887796000,True,True,r_b8cm2ybn,41255,Leaf & Anna,https://leafandanna.com,Gift Store
bo_8twe2hhquc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711759996000,True,True,r_aqztyqfkgd,32194,Bh & Co.,http://www.thebhco.com/,Clothing Boutique
bo_xmf94ttfhn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711727896000,False,False,r_1toq7kp44f,118667,Jett Thompson HOME,http://jettthompson.com/,Home Decor Store
bo_3392gsrwqh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711654580000,False,False,r_vcqgvwsu8u,81184,Simple Things Furniture,http://simplethingsfurniture.com/,Home Decor Store
bo_wwgpsnch9j,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711645280000,False,False,r_bsoxbji8,49890,Twigs,http://www.facebook.com/twigsva,Gift Store
bo_55h8wuq66h,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711573874000,False,False,r_3x9pkc3497,29988,Canteen Shoppe,http://Www.canteenshoppe.com,Home Decor Store
bo_tbrgtypwzg,BACKORDER,BACKORDERED,UNFULFILLED,MARKETPLACE,1711573874000,False,False,r_3x9pkc3497,8680,Canteen Shoppe,http://Www.canteenshoppe.com,Home Decor Store
bo_qnp6hpybxk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711562892000,False,False,r_8c0edcd7,87869,Cursive New York,http://www.cursivenewyork.com/,Gift Store
bo_uatw9xwk6v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711473792000,False,False,r_dj7achu6,30544,Painted Swan,,Home Decor Store
bo_g2jddvgrfv,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1711239960000,True,True,r_twttygzfjn,5212,Lola's Vintiques LLC,https://www.lolasvintiques.com/?fbclid=IwAR1VhcUpD2hZsGUp8vMyPPUl0fj9C7UjvRuuD9kNcsfJKArKBnwM45_3yqg,
bo_z6nkjgpc8j,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711225581000,False,False,r_dj7tk890y8,32850,Pear Tree Design & Antiques,http://www.peartreedesignantiques.com/,
bo_7pxh8qqk4d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711134681000,False,False,r_2ebfeq1rl2,27765,TRADERS SANIBEL,http://traderssanibel.com/,Gift Store
bo_6tgww4brn4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711129881000,False,False,r_8o8ritxl,37073,Les Fleurs,https://lesfleurs.com/,
bo_smwazvpczs,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711123881000,False,False,r_4jzdc95d7b,47844,Elizabeth Grace Home,http://www.elizabethgracehome.com/,Home Decor Store
bo_59wszhzqdu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1711044670000,True,True,r_jv2962pz3v,39599,The Standard McKinney,http://www.thestandardmckinney.com,Home Decor Store
bo_p5t67yhvud,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1711034617000,False,False,r_4bg4z9uxta,38637,La Maison,http://www.lamaisonraleigh.com/,Home Decor Store
bo_sawb5gsw9x,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710944149000,False,False,r_31x0dzp0fv,64415,Modern Nomad,http://www.modernnomadhome.com/,Home Decor Store
bo_22j7zyhhk7,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1710880849000,True,True,r_z5c4epruga,13217,French N. 75 Maison,https://www.facebook.com/caroline.loringschuster?mibextid=LQQJ4d,
bo_x9c97sthsy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710814505000,False,False,r_d4ij1dnq61,47317,Paula Slof,http://ekubox.com,
bo_8dcnw5e2ug,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710788405000,False,False,r_litr8f04fj,86691,Lulu Cadieux,http://lulucadieux.com,Gift Store
bo_z3b5srvb7m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710780475000,False,False,r_ar3vaq2xm8,81502,House of Jade Home,http://www.houseofjadehome.com/,
bo_u7hue98ebe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710780361000,False,False,r_ah07q1sv,5113,LSK collection,https://maps.google.com/?cid=12217156130017356191,Home Decor Store
bo_mppm8npnn7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710778412000,False,False,r_egesevxx9i,31934,Marguerite's Conceits,http://margueritesconceits.weebly.com/,Gift Store
bo_9a4kmdqxxw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710727712000,True,True,r_eg7c78khy6,38532,C'est La Tee Shop,http://www.cestlateeshop.com/,Gift Store
bo_d57rqbuurn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710704312000,False,False,r_96o3s336jr,31656,COOK,,
bo_ftrngc4n3z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710688112000,False,False,r_ggnktn4r,31101,White Flower Farmhouse,https://maps.google.com/?cid=7409977641832436688,General or Mercantile Store
bo_qq5dfwuuts,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710595412000,True,True,r_twttygzfjn,33994,Lola's Vintiques LLC,https://www.lolasvintiques.com/?fbclid=IwAR1VhcUpD2hZsGUp8vMyPPUl0fj9C7UjvRuuD9kNcsfJKArKBnwM45_3yqg,
bo_67bdk822r7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710534512000,False,False,r_qzqd4dh9e8,77567,Vivid Home LLC,https://vividinteriordesign.com/,Home Decor Store
bo_nnsj6cfyhq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710531212000,False,False,r_ecki7omyhl,60480,Blanche & Mimi,http://www.blancheandmimi.com/,
bo_zcfja9xydj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710525930000,False,False,r_1d1szolhcf,40166,Aroma Scent,https://maps.google.com/?cid=8456914398128042777,Gift Store
bo_kb58wufwg9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710519630000,True,True,r_thg8rcwsbd,44359,Haus Elise,,Home Decor Store
bo_8hm9egrk5r,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710367293000,False,False,r_s6dbbbz9xz,14656,Maison Inc.,http://maisoninc.com/,Home Decor Store
bo_2tj6cfbp42,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710360393000,False,False,r_a4yyhtwrce,40412,The Iron Grate,,Home Decor Store
bo_cga7sygede,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710355893000,True,True,r_kwya5tqwba,53689,Europa Village Wineries and Resort,http://www.europavillage.com/,Clothing Boutique
bo_uypfcedv8h,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710290817000,False,False,r_cdxdnr1v,78663,Fleur De Lys,http://www.shopfleurdelys.com/,Gift Store
bo_7b44w9b5sj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710284217000,False,False,r_31x0dzp0fv,38604,Modern Nomad,http://www.modernnomadhome.com/,Home Decor Store
bo_bx4g4kmfwf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710266217000,False,False,r_ah07q1sv,61119,LSK collection,https://maps.google.com/?cid=12217156130017356191,Home Decor Store
bo_kskzhcvnda,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710257105000,False,False,r_2foyne27,1544,folly 101,https://maps.google.com/?cid=15942317730417093295,
bo_h23km3bxzu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710182165000,False,False,r_mvvt65dkkt,32850,Elliott Cooper,http://elliottcooperltd.com/,Gift Store
bo_f6rnjvm8cs,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1710180965000,True,True,r_d2z7f4nq4b,135172,The Iron Gate,http://theirongateonline.net/,Home Decor Store
bo_7rwgxen3xd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710111427000,True,True,r_z5c4epruga,19419,French N. 75 Maison,https://www.facebook.com/caroline.loringschuster?mibextid=LQQJ4d,
bo_nzg86h6jt3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710097027000,True,True,r_etfahrnvfx,36085,Amy Johnson Interiors,https://www.amyjohnsoninteriors.com/,Home Decor Store
bo_wmfqkuwx35,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1710022027000,True,True,r_kvcsm57brp,41561,Hutch AND Hardware,,Clothing Boutique
bo_kqdv8ejvvb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709840550000,False,False,r_87ebd110,119653,Erika Reade Ltd,https://maps.google.com/?cid=4231751954926388978,Home Decor Store
bo_t2tufmsx2k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709755582000,False,False,r_ar3vaq2xm8,2008,House of Jade Home,http://www.houseofjadehome.com/,
bo_fctyeshmft,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1709746876000,False,False,r_b54tcdvg4w,1422,Maison 53,http://maison53.com/,Home Decor Store
bo_e3q3z9buxv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709676180000,False,False,r_4jzdc95d7b,51263,Elizabeth Grace Home,http://www.elizabethgracehome.com/,Home Decor Store
bo_j7ea3qeenn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709588516000,False,False,r_av10n10n,97295,Grounded,,Furniture Store
bo_6ps7tzpdar,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709525576000,False,False,r_ndvc6g9umn,34686,Eye For Pretty At Home,http://www.eyeforprettyathome.com/,
bo_5xrj389xrv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709316207000,False,False,r_6ksdkr1i,41645,Le Pink,http://www.lovelepink.com/,Spa or Beauty Store
bo_jdyasvvp9v,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709244552000,True,True,r_7zkx895v2u,97295,Carissa's the Bakery - East Hampton Village,http://carissasthebakery.com/,Cafe or Restaurant
bo_7fwztrr5bw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709157898000,False,False,r_3b44snk7hv,33442,Page Home Design,http://www.pagehomedesign.com/,Home Decor Store
bo_p2kht28hh7,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1709152372000,False,False,r_ndvc6g9umn,1744,Eye For Pretty At Home,http://www.eyeforprettyathome.com/,
bo_pf8sfrvpna,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709147328000,True,True,r_cd2q7hcq7s,107028,Sprig,http://www.shopsprig.com/,General or Mercantile Store
bo_bmr585qnce,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709145828000,False,False,r_vteueted5v,29988,French Bleue,http://frenchbleue.com/,Home Decor Store
bo_s69bygtxtn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1709136528000,False,False,r_2foyne27,55756,folly 101,https://maps.google.com/?cid=15942317730417093295,
bo_e86hkqskr9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709131728000,False,False,r_ms764wd3z4,41662,It’s All in the Details,https://maps.google.com/?cid=13471496560837483946,Furniture Store
bo_ejn3kypg88,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709068222000,False,False,r_3qekgvo7nz,74877,Orcas Paley,http://www.orcaspaley.com/,Gift Store
bo_uux2yz4dht,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1709055900000,True,True,r_1v4uv441cw,28858,Whearley & Co.,http://www.whearleyandco.com,Home Decor Store
bo_xbh67cpshw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708974480000,False,False,r_ecki7omyhl,38440,Blanche & Mimi,http://www.blancheandmimi.com/,
bo_mx55ugemu4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708972980000,False,False,r_ecki7omyhl,50145,Blanche & Mimi,http://www.blancheandmimi.com/,
bo_e6u3wymntz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708908180000,True,True,r_y7pktguncg,34165,JJ Apothecary,http://jjapothecary.life/,
bo_8t3z9f5kux,BACKORDER,CANCELED,CANCELED,ELEVATE,1708908180000,True,True,r_y7pktguncg,0,JJ Apothecary,http://jjapothecary.life/,
bo_56kfv9cj45,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708904580000,False,False,r_7v02yp2l,28043,H2o Closet,https://maps.google.com/?cid=6891299322838420954,
bo_fhequ6nyeg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708900080000,False,False,r_aj9t1a3ahf,116153,Weeth Home,http://weethhome.com/,Home Decor Store
bo_c4q657cjvp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708894980000,True,True,r_dkkl2u4icj,54551,The Freckled Frog,http://www.thefreckledfrog3@aol.com/,Home Decor Store
