Brand ID,Product Category,Product Name,Is New,Product Token,Product State,Retail Price,Wholesale Price,Wholesale Promo Discount Percentage,Badge List,Brand Token,brand
b_e6gi5qy7n8,Swaddling & Receiving Blankets,Latte Garter Stitch Knit Baby Blanket,False,p_ekqqsp7mb9,FOR_SALE,30.0,15.0,0.0,,b_e6gi5qy7n8,Huggalugs
b_e6gi5qy7n8,Swaddling & Receiving Blankets,Ice Grey Garter Stitch Knit Baby Blanket,False,p_d8aqdcwvnf,FOR_SALE,30.0,15.0,0.0,TRENDING,b_e6gi5qy7n8,Huggalugs
b_e6gi5qy7n8,Swaddling & Receiving Blankets,Hi. Hand Knit Baby Blanket Black ,False,p_auamwxettc,FOR_SALE,32.0,16.0,0.0,TRENDING,b_e6gi5qy7n8,Huggalugs
b_e6gi5qy7n8,Swaddling & Receiving Blankets,Hi. Hand Knit Baby Blanket Pebble,False,p_pgte5mvz2d,FOR_SALE,32.0,16.0,0.0,,b_e6gi5qy7n8,Huggalugs
b_e6gi5qy7n8,Swaddling & Receiving Blankets,Hi. Hand Knit Baby Blanket Pecan,False,p_u4eyjkyezn,FOR_SALE,32.0,16.0,0.0,TRENDING,b_e6gi5qy7n8,Huggalugs
b_e6gi5qy7n8,Swaddling & Receiving Blankets,Hi. Hand Knit Baby Blanket Surf Blue,False,p_qc4n6cxmzj,FOR_SALE,32.0,16.0,0.0,,b_e6gi5qy7n8,Huggalugs
b_2mjydukmqy,Swaddling & Receiving Blankets,Bambini Four Pack Receiving Blanket,False,p_c6p6it4lsz,FOR_SALE,14.29,4.73,0.0,TRENDING,b_2mjydukmqy,Bambini Infant Wear inc.
b_2mjydukmqy,Swaddling & Receiving Blankets,Bambini Blue Receiving Blanket,False,p_w835rhcnyy,FOR_SALE,14.29,5.09,0.0,,b_2mjydukmqy,Bambini Infant Wear inc.
b_2mjydukmqy,Swaddling & Receiving Blankets,White  Interlock Swaddle Blanket - 3613W,False,p_f56pm3ng6k,FOR_SALE,17.59,7.72,0.0,BRAND_BESTSELLER,b_2mjydukmqy,Bambini Infant Wear inc.
b_2mjydukmqy,Swaddling & Receiving Blankets,Bambini Pink Receiving Blanket,False,p_2d5qoks2ai,FOR_SALE,14.29,5.09,0.0,,b_2mjydukmqy,Bambini Infant Wear inc.
b_2mjydukmqy,Swaddling & Receiving Blankets,Bambini White Receiving Blanket,False,p_ep8ckfj09u,FOR_SALE,14.29,5.09,0.0,,b_2mjydukmqy,Bambini Infant Wear inc.
b_2mjydukmqy,Swaddling & Receiving Blankets,Bambini Heather Grey Receiving Blanket,False,p_57np7cwxpp,FOR_SALE,14.29,5.09,0.0,,b_2mjydukmqy,Bambini Infant Wear inc.
b_2mjydukmqy,Swaddling & Receiving Blankets,Preemie Interlock Swaddle Blanket - 3613CP,False,p_2cohqbrxk3,FOR_SALE,17.59,7.72,0.0,,b_2mjydukmqy,Bambini Infant Wear inc.
b_2mjydukmqy,Swaddling & Receiving Blankets,Bambini Mint Thermal Receiving Blanket,False,p_96mxi0q60a,FOR_SALE,14.29,5.09,0.0,,b_2mjydukmqy,Bambini Infant Wear inc.
b_2mjydukmqy,Swaddling & Receiving Blankets,Bambini Yellow Receiving Blanket,False,p_9iu6qavbhd,FOR_SALE,14.29,5.09,0.0,,b_2mjydukmqy,Bambini Infant Wear inc.
b_2mjydukmqy,Swaddling & Receiving Blankets,Bambini Black Interlock Receiving Blanket,False,p_2kr2kpeiyr,FOR_SALE,14.29,5.09,0.0,,b_2mjydukmqy,Bambini Infant Wear inc.
b_2mjydukmqy,Burp Cloth,Terry Burpcloth,False,p_91x8rvzd0y,FOR_SALE,4.39,2.1,0.0,,b_2mjydukmqy,Bambini Infant Wear inc.
b_awf1h1ea9q,Swaddling & Receiving Blankets,KeaBabies Lumi Muslin Swaddle Blankets,False,p_knpegyz5mh,FOR_SALE,29.96,14.98,0.0,BRAND_BESTSELLER,b_awf1h1ea9q,KeaBabies
b_awf1h1ea9q,Swaddling & Receiving Blankets,KeaBabies Lumi Muslin Swaddle Blankets,False,p_m3qvj7q3ud,FOR_SALE,29.96,14.98,0.0,,b_awf1h1ea9q,KeaBabies
b_awf1h1ea9q,Swaddling & Receiving Blankets,"3pk Soothe Zippy Baby Swaddles 0-3 Months,Newborn Sleep Sack",False,p_xsbhhz9bns,FOR_SALE,32.96,16.48,0.0,,b_awf1h1ea9q,KeaBabies
