tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_rbxj3f99ws,All | Gift Sets | 6.12.24,ONE_TIME,COMPLETED,1718247924000,1941,1280,661,10,10,2013.0,2,498.75
bmc_pxryft6cg7,All | New Products RESEND | 7.8.24,ONE_TIME,COMPLETED,1717911640000,361,178,19,1,0,0.0,0,0.0
bmc_kjq68b6a9x,Full | Candy Bath Bombs | 6.5.24,ONE_TIME,COMPLETED,1717628032000,2438,1423,580,8,4,1911.75,0,0.0
bmc_t2mcj7e4db,Non-Opens Resend | Surprise Bombs Back In Stock | 6.3.24,ONE_TIME,COMPLETED,1717478445000,310,138,30,1,0,0.0,0,0.0
bmc_vuctcbgy5k,All | New Products | 5.28.24,ONE_TIME,COMPLETED,1716948593000,2435,1567,682,6,9,991.5,2,230.25
bmc_r52jsdfa8j,Doughnut Bath Bombs Abandon Cart | 5.22.24,ONE_TIME,COMPLETED,1716432757000,16,12,4,0,0,0.0,0,0.0
bmc_wef6chsfar,Surprise Bombs Back In Stock,ONE_TIME,COMPLETED,1713792600000,2320,1450,571,18,15,1869.0,1,117.0
bmc_bm9h7nwgre,Quick Ship - Never Ordered,ONE_TIME,COMPLETED,1699970400000,391,184,71,3,0,0.0,0,0.0
bmc_64a658z6jp,Last Minute - Quick Ship,ONE_TIME,COMPLETED,1699884000000,1848,1296,561,15,19,3866.25,6,1281.0
bmc_wjw7jsyttw,Last Day to Save Summer Market Event,ONE_TIME,COMPLETED,1689782477000,1801,1051,416,19,21,5255.25,4,764.25
bmc_ww35us9jnf,Faire Summer Market 2023,ONE_TIME,COMPLETED,1689253200000,1641,1264,509,20,27,6641.25,3,443.25
bmc_8b54dncruh,Happy Birthday Collection,ONE_TIME,COMPLETED,1687438800000,1794,1536,687,7,13,2884.5,0,0.0
bmc_jvzrknt6kx,Items in Cart,ONE_TIME,COMPLETED,1685451600000,160,10,2,0,0,0.0,0,0.0
bmc_tm97yx44gh,$100 First Purchase,ONE_TIME,COMPLETED,1684154739000,396,325,95,4,0,0.0,0,0.0
bmc_j7ec2web5w,Rainbow Collection,ONE_TIME,COMPLETED,1683723600000,2228,1908,716,34,8,1776.75,0,0.0
bmc_tw5724tuzm,Asking for 5 Star Reviews,ONE_TIME,COMPLETED,1682625730000,305,250,120,0,7,1057.5,0,0.0
bmc_wx8tzbagcq,New Products,ONE_TIME,COMPLETED,1679576400000,1987,1715,646,48,14,2061.75,5,819.0
bmc_nmcydy5f75,New Customer End of the Year Sale,ONE_TIME,COMPLETED,1672063200000,397,339,97,4,0,0.0,0,0.0
bmc_7avw2f68ju,Faire Winter Market 2023,ONE_TIME,COMPLETED,1673964000000,2133,1849,749,22,30,7092.75,1,81.0
bmc_tv3qyv5pfx,Soap N' Poufs are Back!!!,ONE_TIME,COMPLETED,1669816800000,2095,1837,756,26,16,3206.25,2,373.5
bmc_d7rpywdpg4,CHRISTMAS IS COMING!!!,ONE_TIME,COMPLETED,1664888400000,2049,1812,830,44,34,9733.5,10,1746.0
bmc_qsv4q62zt4,New Surprise Bath Bombs,ONE_TIME,COMPLETED,1663160400000,2047,1851,688,17,21,3960.0,1,315.0
bmc_cuvafgw87q,New Shower Steamers,ONE_TIME,COMPLETED,1661803399000,2044,1796,833,25,17,5104.5,0,0.0
bmc_xq8rhh2xe5,Summer Market 22 General,ONE_TIME,COMPLETED,1658149200000,399,269,76,4,0,0.0,0,0.0
bmc_2rg95vtett,Summer Market 22 New Customers,ONE_TIME,COMPLETED,1657981544000,170,90,26,0,0,0.0,0,0.0
bmc_9a98j9at3q,Summer Market 22 Cart,ONE_TIME,COMPLETED,1657981098000,22,18,11,0,5,974.25,0,0.0
bmc_5w3xcygg6b,Frosty Pop Lip Gloss,ONE_TIME,COMPLETED,1656082894000,2031,1800,822,42,17,2978.0,6,1135.5
bmc_hy2wj6wags,Zodiac Bath Bombs,ONE_TIME,COMPLETED,1654800843000,2027,1784,625,24,18,4293.5,3,1231.5
bmc_gbtte46gb5,New Items!,ONE_TIME,COMPLETED,1624247403000,1252,1175,310,34,22,3855.25,12,2256.25
bmc_cxa4sp8ad3,Instagram Contest,ONE_TIME,COMPLETED,1621259556000,1109,1034,303,10,8,1494.75,1,466.5
bmc_5q5f2h2jky,*NEW* Mood Bath Bombs,ONE_TIME,COMPLETED,1620610450000,1081,989,276,69,18,2553.25,12,1398.75
bmc_b0gokc2njx,Unused Credit Still Available,ONE_TIME,COMPLETED,1620590103000,1,1,0,0,0,0.0,0,0.0
bmc_50d16jkxu5,Donut Bath Bombs!,ONE_TIME,COMPLETED,1619926612000,251,214,29,7,0,0.0,0,0.0
