tokens,publish_at_values,created_at_values,titles,ratings,brand
br_8kg3cdn8eq,1706558400000,1706220648000,"Shipped my original or to the wrong address and then promised expedited shipping on the replacement in order to get it by Christmas, which did not happen. ",1,OppoSuits - US
br_9ctb7cm76q,1692903600000,1692720959000,Great Quality & Themes,5,OppoSuits - US
br_2gu8h7gmuc,1683140400000,1682912204000,These suits are nice but run really small ,2,OppoSuits - US
br_phkjxq3j8b,1681498800000,1681260557000,excellent ,5,OppoSuits - US
br_phqh32648w,1674244800000,1674071351000,great,5,OppoSuits - US
br_8u28fd5dk8,1674244800000,1674071299000,great ,5,OppoSuits - US
br_xunhsnk284,1673380800000,1673054607000,I love this Vendor ,5,OppoSuits - US
br_r73t5ynwsb,1670961600000,1670704543000,Amazing Quality! ,5,OppoSuits - US
br_b4kvyyq7xj,1670356800000,1670053239000,Didn't fit me properly,3,OppoSuits - US
br_3w4u9nfjt7,1667415600000,1667215552000,great product,5,OppoSuits - US
br_yvhafkcgxc,1667329200000,1666953095000,THIS Order was Amazing!!!!!!!!!!!!!!  Your Quality is OUT of this WORLD!!! Starting a Boutique has its challenges and you made my life so much easier. Thank you So Much Im Probably going to buy 6 of Everything my next order.,5,OppoSuits - US
br_69n3vfquex,1665169200000,1664995891000,Great ,5,OppoSuits - US
br_5yz7dhaxn2,1653418800000,1653078348000,Absolutely satisfied with these outfits!,5,OppoSuits - US
br_xtexz6w7ny,1653418800000,1653061570000,Love these suits. ,5,OppoSuits - US
br_tfhza34pz5,1651604400000,1651363491000,My customers love the style and the quality of this product,5,OppoSuits - US
br_bucemjy595,1651172400000,1650990508000,Awesome and unique,5,OppoSuits - US
br_pqbh77rf8u,1651172400000,1650988185000,"It's great value, received the outfits in a timely manner and overall good quality suits. ",5,OppoSuits - US
br_7kamt4ucjw,1647975600000,1647616808000,Love this company,5,OppoSuits - US
br_6srk6txanq,1647630000000,1647452872000,Unique!!! and fun!!,5,OppoSuits - US
br_kuw6n5nq5c,1634756400000,1634576279000,Fun look for the Hollidays!,5,OppoSuits - US
br_wde379nwaw,1634583600000,1634213988000,All items are sized wrong,1,OppoSuits - US
br_ytccz9v4ru,1706644800000,1706229440000,Always a pleasure!,5,Pycnic
br_rvyxz7dtme,1705521600000,1705285172000,"I am so excited for these products. I know I will be ordering regularly from you guys. The shirts are great quality, unique, fun and overall amazing products.",5,Pycnic
br_jxzpwnmhnw,1703275200000,1703096363000,Great quality and fast fulfillment!,5,Pycnic
br_vwxnkuqsfu,1700251200000,1700012094000,These are so great! Customers really loved them,5,Pycnic
br_v6un4yhk33,1698087600000,1697734183000,Excellent,5,Pycnic
br_yr2fjrasrt,1697828400000,1697658229000,"Awesome clothing, great quality. Customers are loving it!",5,Pycnic
br_48ahywkaja,1697569200000,1697341612000,Love everything we purchased and look forward to buying from this brand again.,5,Pycnic
br_uk2yh8tekj,1695754800000,1695398153000,These products are soooo cute and really nice quality. I'll definitely be back for more. ,5,Pycnic
br_aa8pfpbqmk,1695754800000,1695394343000,Fun and playful apparel and accessories! Absolutely love everything. Packaging is top notch.,5,Pycnic
br_7tmy9nmdxu,1694804400000,1694629185000,Great quality and fast shipping,5,Pycnic
br_9gk5nv4qra,1689706800000,1689546469000,Great stuff!,5,Pycnic
br_gypqrvf6sg,1689706800000,1689379254000,great company ,5,Pycnic
br_pncmxsbkr5,1688756400000,1688583065000,Love these shirts ,5,Pycnic
br_hj9gy7hq36,1688583600000,1688155306000,Fast to ship and arrive and nice quality ,5,Pycnic
br_cd9tvdcew8,1688410800000,1688043804000,Excellent company! Excellent products!!,5,Pycnic
br_hcj2txmy6x,1685646000000,1685487344000,Awesome!,5,Pycnic
br_rt5x6aneet,1684263600000,1683921756000,"Fun and unique prints! Excellent quality for the price, these fly for us!",5,Pycnic
br_mw2rkjdg99,1684263600000,1683921621000,"Love the unique and fun designs! Fantastic quality for price, these fly for us!",5,Pycnic
br_n8a7m38g8k,1684177200000,1683844861000,the quality of their clothing is well done ,5,Pycnic
br_e68k7yp2cf,1683918000000,1683737461000,Pyknic is our fave! ,5,Pycnic
br_ku36m2tdqg,1682362800000,1682024952000,Our fave tees!,5,Pycnic
br_3ktgd2b9k4,1681239600000,1680985838000,All was perfect ,5,Pycnic
br_83ntp7vqpq,1681153200000,1680795186000,Love these unique and high quality items!,5,Pycnic
br_995yp8dmy5,1680030000000,1679800856000,Great quality !,5,Pycnic
br_2e5e25gmtf,1678820400000,1678651030000,We LOVE these shirts and so do our customers! Can’t wait for new designs ,5,Pycnic
br_rbp8vt3zew,1678219200000,1677940643000,Great Products!!!,5,Pycnic
br_e5u3z7sde2,1677182400000,1677019760000,Love the fun Pyknic pieces. Great quality and fast fulfillment speed.,5,Pycnic
br_dubkfgee32,1676318400000,1675965450000,Everything was perfect!!,5,Pycnic
br_qe94zs4gar,1675195200000,1674847131000,Great quality. Exactly as listed. Love this shop! ,5,Pycnic
br_vf4ts2q8x7,1674244800000,1674076485000,Fantastic products!,5,Pycnic
br_zr4k6m4rgj,1674158400000,1673984009000,Always fabulous!,5,Pycnic
br_5jbhtaymqt,1674072000000,1673877366000,Love this product!,5,Pycnic
br_gnxp5myfbc,1674072000000,1673810544000,These are making winter worth it,5,Pycnic
br_xyedg92tmp,1674072000000,1673799741000,Great designs and the fabric and construction are fab. They do run a bit small.  Will definitely order again. ,5,Pycnic
br_7p63cwz655,1674072000000,1673626711000,Fantastic,5,Pycnic
br_2z8bwe84wp,1673035200000,1672793413000,I love this brand!,5,Pycnic
br_94mt4ngh2z,1672776000000,1672601761000,Great!!!,5,Pycnic
br_3jueyq6mmh,1671739200000,1671559639000,"Fun and quirky products, love this brand!",5,Pycnic
br_usa5bw6xsa,1671652800000,1671468472000,Very impressive quality,5,Pycnic
br_p7nbwbpr2a,1670875200000,1670514953000,Our Customers Adore Their Shirt,5,Pycnic
br_eamqp2gedp,1670443200000,1670204917000,SUPER COOL!!!  ,5,Pycnic
br_qbwjvrh7v8,1670356800000,1670184890000,Customers Love It!,5,Pycnic
br_ka46khvn5v,1670356800000,1670127689000,Great All Around!,5,Pycnic
br_8bnue2xwyp,1670011200000,1669836141000,Pyknic is truly yummy!,5,Pycnic
br_64wpjdsv62,1670011200000,1669828592000,One of our top vendors!,5,Pycnic
br_n53jcc3ev9,1670011200000,1669787910000,Best damn company! ,5,Pycnic
br_at83r86m2k,1670011200000,1669780571000,A continued bestseller in our store!,5,Pycnic
br_fzdmn87uep,1669233600000,1669039042000,Arrived too late.,1,Pycnic
br_76tek7aywu,1669147200000,1668871575000,Amazing products and fast shipping!,5,Pycnic
br_baa3dcuxr4,1668715200000,1668519052000,Fun items!,5,Pycnic
br_p7zuf3mmh2,1668542400000,1668185635000,Nice Fabric,5,Pycnic
br_u6qrxjwhp6,1668542400000,1668101058000,excellent ,5,Pycnic
br_kn53y5rpwr,1668542400000,1668101030000,Quality is gorgeous! ,5,Pycnic
br_9whf4ngc34,1668110400000,1667873747000,Beautifully done sweaters. ,5,Pycnic
br_97z683f8ap,1668110400000,1667873683000,Fantastic!,5,Pycnic
br_ngym2hh4hw,1667937600000,1667561142000,Insane quality,5,Pycnic
br_whcuw2x7s3,1667851200000,1667519096000,Incredible,5,Pycnic
br_z4bmgfvhe4,1666724400000,1666545938000,Absolutely amazing!,5,Pycnic
br_a9p8cnrx7v,1666638000000,1666288876000,Great items!,5,Pycnic
br_mnvf47f8rq,1666033200000,1665673844000,Some of our best sellers for many years but also always have something new as well!,5,Pycnic
br_d4v764c7rt,1665774000000,1665602420000,Always great ,5,Pycnic
br_b6fyxa5yfb,1662750000000,1662559626000,Can't get enough!,5,Pycnic
br_gzpms6u4ev,1662663600000,1662470267000,perfect as usual,5,Pycnic
br_qtv9sjemhv,1662577200000,1662413058000,So super cool!,5,Pycnic
br_hm2mrg494u,1662577200000,1662390945000,"great company, great merch",5,Pycnic
br_qjnbqz5vp5,1662490800000,1662050866000,I love everything about this brand! Literally obsessed with all the designs!,5,Pycnic
br_dayy2xmdnr,1662058800000,1661879672000,great,5,Pycnic
br_ypv32mdzf4,1660849200000,1660665279000,Fantastic line of clothing and accessories!,5,Pycnic
br_czgpacy3bj,1660158000000,1659965692000,Perfect!,5,Pycnic
br_m33jtpqpac,1660071600000,1659824127000,A Go to brand,5,Pycnic
br_ywfx6s2czz,1660071600000,1659824098000,Awesome!,5,Pycnic
br_hnsgq8ggth,1660071600000,1659765122000,Love these!,5,Pycnic
br_xvca4vyq2r,1659985200000,1659629782000,These are it! ,5,Pycnic
br_f6emst6r9z,1659380400000,1659047367000,Rad! ,5,Pycnic
br_uqt64enf7k,1658862000000,1658605554000,A great experience!,5,Pycnic
br_rpuhbf2c56,1658516400000,1658353568000,"love this company, great products and most are unisex",5,Pycnic
br_p4n35qazxt,1657306800000,1657126019000,Love,5,Pycnic
br_ynppph37j3,1657134000000,1656683997000,Awesome!,5,Pycnic
br_g9cxk2bwta,1656615600000,1656377753000,This brand is rad! ,5,Pycnic
br_ne2snt84rs,1656442800000,1656174371000,We love everything from Pyknic!! T’s sell quickly ,5,Pycnic
br_6tjsrvja78,1655838000000,1655679712000,Second Order,5,Pycnic
br_3hb4yhuh2g,1654801200000,1654634234000,Nice quality products,4,Pycnic
br_sew75kehk6,1654542000000,1654134297000,Great Shirts!,5,Pycnic
br_t468d6aams,1652814000000,1652454956000,always awesome,5,Pycnic
br_9xs54gcumc,1652814000000,1652454938000,Always awesome,5,Pycnic
br_9rn2ena36b,1652295600000,1652057711000,Great quality tees,5,Pycnic
br_gj8hz46kmu,1652209200000,1652014616000,Loooove Pykinc,5,Pycnic
br_8e2gd86yad,1651690800000,1651455991000,One of my top vendors!,5,Pycnic
br_gwfk4nhpt6,1651604400000,1651321817000,Amazing! ,5,Pycnic
br_dk28fw96ke,1651604400000,1651229844000,awesome as always,5,Pycnic
