Brand ID,Product Category,Product Name,Is New,Product Token,Product State,Retail Price,Wholesale Price,Wholesale Promo Discount Percentage,Badge List,Brand Token,brand
b_ekmpt42pxp,Pants,Jetsetter Pants,False,p_7h2mdvjnt5,FOR_SALE,149.0,62.0,0,,b_ekmpt42pxp,Jack Archer
b_ekmpt42pxp,Pants,Jetsetter Pants,False,p_3exsqme8c4,FOR_SALE,149.0,62.0,0,,b_ekmpt42pxp,Jack Archer
b_ekmpt42pxp,Pants,Jetsetter Pants,False,p_hdzcup7xe4,FOR_SALE,149.0,62.0,0,,b_ekmpt42pxp,Jack Archer
b_ekmpt42pxp,Pants,Jetsetter Pants,False,p_rtm2chm9ux,FOR_SALE,149.0,62.0,0,,b_ekmpt42pxp,Jack Archer
b_ekmpt42pxp,Pants,Jetsetter Pants,False,p_uek7quabmk,FOR_SALE,149.0,62.0,0,,b_ekmpt42pxp,Jack Archer
b_jen7mzd82u,Pants,Dubard Skinny Cropped Pants,False,p_ewu55cnwve,FOR_SALE,149.0,67.05,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Davo Skinny Cropped Pants,False,p_mgazfb4wjh,FOR_SALE,159.0,71.55,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Dwayne Slim Fit Chino Pants,False,p_q9ueavvche,FOR_SALE,129.0,58.05,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Dwayne Slim Fit Chino Pants,False,p_gnb6zzrjqa,FOR_SALE,129.0,58.05,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Duff Skinny Cropped Pants,False,p_dzqcuqd868,FOR_SALE,159.0,71.55,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Duclos Skinny Cropped Pants,False,p_c5skd4xtjm,FOR_SALE,149.0,67.05,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Dwayne Slim Fit Chino Pants,False,p_2ye5upzwjg,FOR_SALE,129.0,58.05,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Drust Skinny Cropped Pants,False,p_uq8t9q8sb3,FOR_SALE,159.0,71.55,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Dwayne Slim Fit Chino Pants,False,p_5kgq6k3cz4,FOR_SALE,129.0,58.05,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Dravis Skinny Cropped Fashion Pants,False,p_ugdr7ve5zs,FOR_SALE,129.0,58.05,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Derington Slim Fit Plaid Pants,False,p_fbyddkuq5u,FOR_SALE,119.0,53.55,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Delmar Slim Fit Plaid Pants,False,p_x74p56nkgb,FOR_SALE,119.0,53.55,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Dross Skinny Cropped Fashion Pants,False,p_89sd3cszg5,FOR_SALE,149.0,67.05,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Deon Solid Chino Pants,False,p_atqk8cj77p,FOR_SALE,129.0,58.05,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Dwayne Slim Fit Chino Pants,False,p_7jk3btz2us,FOR_SALE,129.0,58.05,0,,b_jen7mzd82u,David Edwards
b_jen7mzd82u,Pants,Dwayne Slim Fit Chino Pants,False,p_skd4yzgukk,FOR_SALE,129.0,58.05,0,,b_jen7mzd82u,David Edwards
